"species","quad","year","genetID","ARTR.0.2","ARTR.2.4","ARTR.4.6","ARTR.6.8","ARTR.8.10","ARTR.10.12","ARTR.12.14","ARTR.14.16","ARTR.16.18","ARTR.18.20","ARTR.20.25","ARTR.25.30","ARTR.30.35","ARTR.35.40","ARTR.40.45","ARTR.45.50","ARTR.50.60","ARTR.60.70","ARTR.70.80","ARTR.80.90","ARTR.90.100","ARTR.100.110","ARTR.110.120","ARTR.120.130","ARTR.130.140","ARTR.140.150","HECO.0.2","HECO.2.4","HECO.4.6","HECO.6.8","HECO.8.10","HECO.10.12","HECO.12.14","HECO.14.16","HECO.16.18","HECO.18.20","HECO.20.25","HECO.25.30","HECO.30.35","HECO.35.40","HECO.40.45","HECO.45.50","HECO.50.60","HECO.60.70","HECO.70.80","HECO.80.90","HECO.90.100","HECO.100.110","HECO.110.120","HECO.120.130","HECO.130.140","HECO.140.150","POSE.0.2","POSE.2.4","POSE.4.6","POSE.6.8","POSE.8.10","POSE.10.12","POSE.12.14","POSE.14.16","POSE.16.18","POSE.18.20","POSE.20.25","POSE.25.30","POSE.30.35","POSE.35.40","POSE.40.45","POSE.45.50","POSE.50.60","POSE.60.70","POSE.70.80","POSE.80.90","POSE.90.100","POSE.100.110","POSE.110.120","POSE.120.130","POSE.130.140","POSE.140.150","PSSP.0.2","PSSP.2.4","PSSP.4.6","PSSP.6.8","PSSP.8.10","PSSP.10.12","PSSP.12.14","PSSP.14.16","PSSP.16.18","PSSP.18.20","PSSP.20.25","PSSP.25.30","PSSP.30.35","PSSP.35.40","PSSP.40.45","PSSP.45.50","PSSP.50.60","PSSP.60.70","PSSP.70.80","PSSP.80.90","PSSP.90.100","PSSP.100.110","PSSP.110.120","PSSP.120.130","PSSP.130.140","PSSP.140.150","propQ.0.2","propQ.2.4","propQ.4.6","propQ.6.8","propQ.8.10","propQ.10.12","propQ.12.14","propQ.14.16","propQ.16.18","propQ.18.20","propQ.20.25","propQ.25.30","propQ.30.35","propQ.35.40","propQ.40.45","propQ.45.50","propQ.50.60","propQ.60.70","propQ.70.80","propQ.80.90","propQ.90.100","propQ.100.110","propQ.110.120","propQ.120.130","propQ.130.140","propQ.140.150"
"HECO","Q19",2009,7,0,0,6.23187760435402,10.8279325406679,15.8542672104253,23.8602885057529,33.1060087391387,38.4075572616847,33.997816117081,20.055268229895,34.2735374932313,1.14577575914402,0.157200315726328,50.0528645229662,66.8931206374467,91.6497156588526,193.477277701671,119.113769355856,135.207421984773,279.832527391297,214.519276696626,0,0,0,0,0,0,1.77635683940025e-15,0,0,0,0,0,0,1.69134407286986,14.0657224729509,19.2739886808629,31.1376314556863,11.5354549682837,51.7814225419038,43.0906148959649,14.0066786026798,70.7343323277676,144.209240612648,40.3352095559866,47.1830450811761,56.8379504853709,0,0,0,0,0,0,0,0,0,0.251648713304084,0.49835128669592,0.250472637865458,0.499527362134542,0,0,0.25,0.25,0,0.5,3.24615048249045,2.07355976788057,0.75,8.28920919328469,6.063056686196,0.9670971674323,3.6827961920082,0.79064067830781,0,0,0,0,0,5.19660425733253,12.4276385889598,11.1309519555078,8.32999411905182,10.4126100162883,5.49944803716411,1.69902490561451,3.66129082550659,3.42300875719841,0.964580308992517,0,0,0,0,0,14.7852816391931,31.518789066143,15.0138652675224,20.4713413609105,68.1275610470715,3.81231020745798,0,0,0,0,1,0.877798152444929,0.763299288022399,0.700309682216029,0.661277595723046,0.634859672208642,0.615831545593436,0.601487356414917,0.59029262936987,0.581316094236278,0.565117406593549,0.55429337717636,0.546552478866255,0.540741912639169,0.536220030104083,0.524164470457581,0.480539429314162,0.427888906792926,0.38227947778511,0.344169831450467,0.309918948906399,0.263040080612997,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q19",2009,8,0,0,0,0,0,0,0,1.77269281874304,10.2439832338569,14.3535344003531,53.1120538811157,50.9415367159694,67.0892904502186,127.31813903304,230.998871827658,234.350848141466,553.89664512342,24.5859081007477,0,0,0,0,0,0,0,0,0,3.5527136788005e-15,0.826135223787094,2.86675372625857,0.14883711347683,0,0,0,0,0,65.0633035446282,112.390085417011,104.392067391139,62.5933724282403,32.4244682970745,63.7073504565539,106.767259693763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251635706462701,0.498364293537299,2.94123064310052,4.93473174472244,9.63800674211456,2.46170398471869,2.1634001826278,1.45438997667451,2.94433883369941,1.07470805994209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8557608089709,0.452522646424109,0,24.9175154860697,44.7928744385488,24.6080562187189,14.0567846815298,19.7663646021584,17.6858312600469,29.9905147392974,37.3480754781501,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97930571044617,0.928680091676126,0.804727788262567,0.639095799023803,0.497324271879818,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q19",2009,9,0,0,0,2.59128595315711,25.032258191721,46.409046873075,60.7674749932281,71.9012733769092,82.3353630653203,92.0802389781211,215.213862866053,86.9338130149395,0.288943307981867,0,0,0.124396868695953,100.687624624626,395.233006601068,71.6371848052277,112.133631104992,5.29409910147388,0,0,0,0,0,2.66453525910038e-15,0,0,0,0,0.00283146657979394,9.08830792824811,21.4134790715241,23.6267481308903,23.3041326044124,17.6169948980674,11.8690047149324,115.57659847184,135.952326811589,8.87799060793623,0,77.5652065087683,44.2748470440559,63.9905187786282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9017480385905,0.936859947426004,0,0.499999999999999,0.25,0.25,3.63154338644936,3.32567688452664,6.46089765195316,5.80958581827394,3.79619844038042,0.5,0,0,0,0,0,0,0,0,1.4645619294329,3.2588743544271,0.25,2.17276620559249,0,1.441233325386,0,3.45942076850264,16.5981976673357,19.71705392208,0.257597697401224,0,7.09701860036974,63.9803025451968,29.1943791828959,0.488683515385134,55.6094338637209,6.64703439251039,4.18070604065616,0.657036349021837,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.98035812101944,0.935525664829654,0.893186316254081,0.853698787980681,0.799128207299266,0.692017827139187,0.584528067245403,0.48748102389154,0.392831738222374,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q19",2010,1,0,0,0,0,0,0,0,0,0,0,0,18.2397764633715,70.9628955937027,97.8548851216296,63.2453809090846,83.6160434078244,165.349324445545,135.90653152286,46.4468240891898,134.376654940843,189.589852580077,54.3080829538472,0,0,0,0,0,0,0,0,1.4210854715202e-14,0,0,0,0.956385420137309,8.01938601496389,56.7758757015461,35.9613258395157,10.1168421122023,15.9968972382006,0.667560214999966,18.6327635540824,1.45757473736012,92.8596842117093,118.684087198913,18.8482655006561,5.76380188728933,0,0,0,0,0,0,0.0924404466692073,4.11274975289602,2.43597338052428,0,0.0128440980019988,4.12121481919219,2.70789027229882,0,0.25,3.08483355198337,4.17445238461499,7.64728931360513,0,0.461010214361202,8.04708069335791,11.9903214228302,7.7772986035456,13.1528929528059,17.1449743620677,1.2036805,0.20368049999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25983580020442,31.9954919863323,22.8074285642354,2.90528936697954,12.3858972038978,16.2799608221925,29.4047822785229,26.6261027208125,22.474419213555,0,8.60699018714101,0.202660500000007,0,0,0,0,1,1,1,1,1,0.989057076230985,0.946939641705466,0.904882585005698,0.867789609187145,0.835900144596962,0.774509099500048,0.731297461970418,0.699545965411259,0.675328556761616,0.639800636150308,0.603833869631773,0.545553057820065,0.478787600676851,0.422108449137928,0.375164096470015,0.316631602566847,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q19",2010,11,0,0,0,0.2740068914671,9.54675677063691,24.6135874147356,32.7666437919367,37.1314053542656,40.1223110926001,49.3870425611839,103.667406347301,113.888224737437,87.1298902751503,67.6117993112194,33.8663357882353,9.8461556096629,7.9051798273274,150.114928808022,60.8761919717455,119.594054466577,111.554331008472,0,0,0,0,0,0,0,0,3.5527136788005e-14,0,0,0,0,0.533872802887025,10.9803898170608,41.1188976263979,23.176694548692,6.1134406681916,19.0135459565728,1.11166213023884,0.367804562499998,61.518558200264,79.7598386539064,60.6996176228177,82.997018751335,13.045654851583,0,0,0,0,0,0,0,0,0,3.06606168465263,0.254968086993283,0.482584174193661,4.09265308109231,0.298723773453606,1.31552124466986,10.3167077025491,1.01850676194947,12.6959526393753,3.59575416585373,1.25,3.07314377716549,9.86840747041467,14.8890692278658,8.77009475973605,3.489927094656,7.65004841953251,2.49250320460099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2887227708113,16.5137040103596,8.02262234800153,8.50426620920555,15.0416422430523,17.0372708919592,0.557991792303056,5.65842584263945,7.32357546871171,21.4191050183087,14.6138764205141,48.0854268089944,1.88222881901254,0,0,0,1,1,1,0.93375452612014,0.863371899777317,0.809697917200936,0.768892255751413,0.737193432008922,0.711989474079308,0.691524820127905,0.654113541751044,0.628829303939395,0.588863357685234,0.550682981184169,0.518908445865316,0.49262890823558,0.452281892328131,0.422915470376948,0.384409825298667,0.348090400410973,0.30782694729019,0.261738853805524,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q19",2010,12,0,0,0,0,0,0,8.38765549286466,24.2882191041662,37.1301188257045,56.1702397313656,189.722966435564,182.450274515934,108.352276468682,3.3498153715509,0,0,5.94243646782024,159.327401632074,284.197272567456,0.577575414792818,0,0,0,0,0,0,0,0,0,0,4.2632564145606e-14,0,0,0,5.57611730230337,14.1071540618729,26.1295708971364,28.1146879595504,26.7144009669979,23.2952754881096,0.25,29.4464198989802,85.9628481584962,57.4609381340125,62.9068972742714,12.9839081590383,0,0,0,0,0,0,0,0,0,3.76794344137477,4.92530059163626,0.0641221112419696,0,4.22085449059642,5.15288385839057,1.09856435594084,1.63645444525831,7.0568052431119,11.4776674682689,0,9.01999029063126,1.53778251104023,7.40125755567827,13.5874426635107,15.181055037473,0,2.49250320460099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36182067073647,27.033322739277,2.6862659906825,0,20.7139563556514,12.7468146749539,4.07285562105091,24.887798590732,5.81162189285024,27.6280306177251,0.0420928564752501,49.8888364510433,0.0754421826954967,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.992348587419478,0.934410199639245,0.844542226693804,0.763087227150252,0.69934691528591,0.648943661985266,0.57484046041463,0.523322755505915,0.461941478959556,0.383812836050717,0.317603872381336,0.263109299250868,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"HECO","Q19",2010,13,0,0,0,0,0,0,0,0,0,0,0.0681959074406693,30.6269338959437,60.4740613335048,79.2252819259319,172.453238913408,163.061851106597,262.362325390954,122.084135145683,2.33032628328692,129.904363695807,37.3055384294192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96159170953504,46.4174774584879,61.7257471608188,49.2534508993444,56.7732393454035,29.9719830196703,36.8080657344715,81.8901429100167,11.0953995732334,15.118668454777,0,0,0,0,0,0,0,0,0,0,0.25,0,0.291968740875897,5.59457048585805,0.905165717546039,1.45527965650767,3.39554688084432,2.95579706369678,3.47019616737039,11.037243136614,0.344737437353061,7.19738061583846,20.7707143599514,11.6132732198717,12.8966904906463,6.44206329578046,0,0,0,0,0,0,0,0,0,0,0,3.69110623974988,8.82091070570306,7.76386018970052,2.19854207840153,0,0.25,14.917055334649,0.5,4.25508803441876,16.8236838341524,1.70171947371897,19.7324180526789,29.5790156841132,44.309710896499,22.4057481200882,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.970321028633398,0.914678362859073,0.866060701239579,0.814260632288135,0.750758495230478,0.696980638340034,0.61603805924498,0.541073074291828,0.469144392977525,0.388311924090396,0.318351976101506,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q19",2010,14,0,0,0,0,0,0,0,0,2.16573942177305,12.8833211265412,49.9076845063161,40.6656554471385,60.1218997073318,78.7297037120382,36.0304537524916,0,74.0549196702804,131.415007490417,156.51315872535,219.904706695866,117.828909292961,78.5712673261493,1.10382515332026,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81212303179574,38.1640074571525,14.4250907118775,0.603526149907822,3.54170156081449,54.8979577134101,74.8255957206569,112.020129127473,32.4849313830611,37.4824052009965,15.118668454777,0,0,0,0,0,0,0,0,0.25,2.76049737713023,0.422009576210768,0.49931728384499,0.25068271615501,0,1.79958991326553,0.595149852823464,0.25,0.25,5.04170494427999,2.956086771263,0.75,17.131442639643,11.6182758401185,21.0518801109329,15.2255227438746,2.68752437186315,5.08094312734936,0,0,0,0,0,0,0,0.000398025436271739,2.98644351214175,4.27612757510575,2.43766858702274,0.25,0,0.121950434597606,0.136746727456696,14.2823014364567,7.22085414625698,18.1151140950097,14.8747624655854,6.92338737451742,0.421639376445086,29.0713245780096,29.5033212371384,23.6164360008788,22.7103830718147,0,0,0,0,0,1,1,1,1,1,0.973691194513546,0.927518684809176,0.885141686223763,0.848748425325749,0.81786351086006,0.759039983859075,0.698768647817621,0.634840751267874,0.585057853664895,0.545947542251865,0.514642727945674,0.467953173093931,0.434976824245784,0.399613499158956,0.360958631475554,0.309885356885945,0.262252067281534,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q19",2010,15,12.5643036193192,37.6929108997019,44.0683370095806,26.6472112951723,35.8172272624437,33.1199818852541,32.677676620528,36.0070131539052,32.227472383255,34.3897866922172,52.6008998488237,0.461769804566643,0.141932917311124,81.4459440308833,114.249943656051,35.7391548668191,0,0,60.8048167254337,282.39335800948,106.84651134723,0,0,0,0,0,4.44089209850063e-15,0,0,0,0,0,0,7.63364408716413,18.5702753287433,21.281129533667,29.2961400183259,19.0747167664248,17.8917962534125,16.6868910162857,59.5223372852454,2.22631562079721,0.25,91.1472446162084,65.9144506129407,26.1146945706386,59.1527916618822,6.43183016312867,0,0,0,0,0.0129481015087567,3.42015953212375,0.991243136462829,0.236961246118675,0,3.88697776661811,3.0699746282994,2.94903174606318,2.26866920026531,0.25,2.95250013577999,1,7.74779171554298,3.180970354057,1.30612112099621,6.12724732198378,2.91438059435151,10.288131973409,10.4251751227815,11.7411353215105,11.358705046281,1.53611514184405,0.956388062756943,0,0,0,0,4.59971977254957,4.00727041459144,0,0,0,0,0,0,0,0.238033475899115,17.9290830731733,4.50996316448256,0,0,0,32.9078551096416,24.2913182435559,9.25044646939531,16.0468373355696,13.2006759570081,9.82664319164627,40.1410124363607,0,0,0,1,1,0.971414732141908,0.882514208014611,0.815497143659415,0.767014720455193,0.730939552472092,0.703231196062883,0.681350274617676,0.663663231605937,0.627756562487211,0.574148214539159,0.530338931033143,0.495925063578088,0.46859024116239,0.446497279402367,0.413163753417519,0.389324761268257,0.366937870766105,0.336551254234824,0.301620839430818,0.259422140540139,0.221038354388121,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q19",2010,2,4.44859097992325,11.8337086275951,15.7545962919636,18.2228461939934,22.7729515331201,24.1092046651831,27.5985822106239,22.2631418376928,16.3419259812371,6.19468008718019,0,0,0,0,0,6.5111643909008,194.951767038993,148.244755545998,33.8791898893941,157.588219378305,341.582804199806,7.59812317606475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249999999999995,2.60829048773648,30.6572776021809,33.613694486095,10.3117627903198,62.4479823352437,45.6168568703191,34.0422168477634,99.8685249963786,49.4424327871234,58.2575355241917,5.79019953873694,0,0,0,0,0,0,0,0,3.84362711850316,0.77975968374234,0,2.05020146780977,3.69810032003724,0.902909810125115,0.617255901240393,1.09304695463213,5.79060104039077,12.0386360678621,4.36860150836897,3.55035811407244,6.83938734247421,8.18463801128284,5.59723990186897,12.970972841246,12.0671987878648,4.22809239723321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98556798672644,3.25733487036382,9.44236667712726,6.64399690456305,21.5327821462015,17.2399996813654,48.801210320258,19.9451449134247,38.2908044567023,8.65901843908969,0.150632248051323,0,0,0,0,0.913633429604222,0.723278223760977,0.650716993550204,0.613519767962596,0.5909933710173,0.575907838292388,0.565105496628823,0.556990495736108,0.550672603278466,0.545614710619806,0.53650278311621,0.511282721676493,0.482064286091052,0.457055146937721,0.436257436130036,0.418943005473946,0.392072354555994,0.372357121685435,0.351573962938895,0.323772984412451,0.296740156121223,0.257765073215527,0.22079173761254,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q19",2010,22,0.0922936335370328,9.12590682873478,22.9264147449436,44.1494594470288,54.3140202399489,54.8946289266379,43.6433382397981,30.5653981147967,16.5527474061655,4.10815695807673,0.132093133962258,0,0,0,0,0,0,18.615277597039,259.052650890639,317.436605150294,113.762039744264,70.5252209721087,0,0,0,0,0,0,0,0,0,0,0,2.792676803606,6.2982543857555,1.6541397062645,0,51.2936944658918,76.0661560421306,34.6626569950333,56.2482557099195,49.9790457275377,23.1650382954326,20.2431415684296,70.9527513064444,32.5631845334639,21.8564471809566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2.40988419657498,4.45239703570551,0.25,3.77622425904211,7.500303864272,2.4904312241209,6.64116358008951,4.51243714309779,14.1367647711267,21.6427360902785,19.5970618766701,0.757542727776368,0.20368049999999,0,0,0,0,0,1.42881589397058,10.3456055840758,13.1192112700892,0.667259708729944,0,0.00470890084546838,0.745291099154532,3.17454052449671,3.91816362448517,10.2444986197471,5.67487931688254,3.37388086736966,41.8207457665823,5.02302899405501,0,16.2834426291142,6.19097658444083,5.3925028232759,49.3386459365586,0,0.202660500000007,0,0,0,0,1,1,1,1,0.995744647560971,0.948894273740972,0.90035939711189,0.858561634733354,0.823550007957568,0.794225196763914,0.739008484695739,0.70078038644308,0.672917728304891,0.651765580108603,0.619051418732211,0.585909344072032,0.531720169014897,0.468700410812668,0.41440789419841,0.36996042032323,0.315861705307353,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q19",2010,3,0,0,0,0,0,0,0,0.231896429142996,6.40989496049072,12.0751729876088,73.8561147292774,52.8406208883022,34.3562778847322,52.9064954610697,36.470254758635,11.3577295743715,18.6001190151956,110.098542741182,140.04720901823,124.728177118989,178.512848386339,122.456952267675,84.9479458067339,0,0,0,0,0,7.105427357601e-15,0,0,0,0,0.25,3.07014245098481,10.6511093515501,39.8514629234243,45.5006811131784,45.0059249560232,13.7650084035638,0.565584438647591,4.53746847212341,56.0367467623054,78.7385390583727,18.7637407441509,66.5338227767003,47.4445355665145,4.26502085174366,0,0,0,0,0,0,0,1.27797659357406,3.16214427968469,0.937703612566283,1.83222018496746,0,0,0,5.7209646911775,7.76214807840502,0.162273353103579,0.151506271896416,0.765185652055671,4.88891826619881,5.37338680224551,7.64452489911675,20.1769471567028,16.3593697538169,10.9979966732431,1.2036805,0.20368049999999,0,0,0,0,0,0,0.25,6.74312528579199,17.2307752684051,21.782102800585,8.98465722427515,2.07202179991219,0,0.5,12.1470225348928,12.3553993493505,2.57899634119626,4.94589186636846,5.07503842231172,4.87559927739478,0,42.4468819182611,26.1516958679874,3.5159667600235,5.09102342711751,0.202660500000007,0,0,0,1,1,1,1,1,1,0.991555531233487,0.956764374255509,0.920237156352483,0.873552222220573,0.744354600001363,0.653350976113611,0.589424156031983,0.542421953585214,0.506553929938689,0.478350967506442,0.436952182782795,0.408104326262056,0.386892096150295,0.354210736584121,0.305758833855386,0.260836073621318,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q19",2010,4,0,0,0,0,0,0,0,5.80744281793742,20.0309009993011,18.7757268247547,59.1959013435328,38.1026835587978,12.5852462478992,71.5458372096929,91.1280961000569,116.19009548037,219.712830927992,197.383100955428,137.489465105794,71.9489244564185,0,0,0,0,0,0,0,0,0,0,0,1.4210854715202e-14,0,1.08527953390166,6.81266994175292,6.08551139094794,46.1284838229069,41.4063658621137,9.91835970208888,1.95371843295112,35.5788855702641,82.4165822114214,83.3794349317497,46.5487529430001,2.64713316395853,0,0,0,0,0,0,0,0,0,0,0,2.76324202039872,3.97160004293472,0.357107126159572,0,0,1.39248921013335,2.19161748511244,11.1001985803433,2.64228331394643,4.51078376702043,4.47089933122107,16.3481101207365,25.2564502034263,12.2084850673217,1.2036805,0.20368049999999,0,0,0,0,0,0,0,0,0.0348069591654072,0.215193040834593,0.25,0.25,0,0,4.263065460716,0,8.79837892518899,3.671914598448,8.47986617371672,27.4010846649966,37.1816876732277,29.0858049277037,48.5074055327347,2.91155543776327,5.69543474937774,0.202660500000007,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.999631780037774,0.972005438305556,0.91842518590994,0.855505893203888,0.744723472370444,0.621583494728373,0.493859502525543,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q19",2010,5,0,0,0,0,0,0,0,0,0,0,0.00940037804383763,64.2146587080492,138.27806906317,143.799818243364,119.842613174981,66.5234272237958,68.2450015732521,295.129107045128,163.486403040597,0.367753577593703,0,0,0,0,0,0,8.88178419700125e-16,0,0,0,0,0,0,0,5.88527998462181,14.5927512081177,67.8244929743869,65.2918352191781,29.1336191897532,10.5908687632697,9.17697787273801,76.4644266901713,100.731646512914,51.1528224028141,12.3276689921304,0,0,0,0,0,0,0,0,0,1.23196424073436,1.84117953643113,0,0.25,0,0,0,3.11444240593561,9.50287665349317,9.81190877061181,15.884710601492,1.4790261069939,4.21233458636924,9.28341713574824,15.1463246644025,11.4910140016588,5.37142856488373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250102351769689,7.90780796667731,20.2136022315343,21.2172628437556,10.3468275648615,2.16118730867254,101.968078616013,11.5382670989089,1.34572266168107,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.997097979123395,0.959926270072882,0.913365688031311,0.847505122900225,0.783670699984005,0.685288348011998,0.592312351119378,0.486875109038587,0.39240241610154,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q19",2010,6,0,0,0,0,0,0,0,7.28215225985477,16.2333220629139,22.8884521109622,103.773659585939,137.66276233801,97.7738859215281,15.5029696003686,0,0,17.5034076242951,313.067828262215,232.842174206684,95.3656380552044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151385616550326,4.7046244456743,15.1157113033234,0.0819540463004458,39.4352422013884,95.314855158393,103.175435663323,59.4542670766004,53.9982342885577,18.944426711812,51.8352890197172,4.81401718922575,0,0,0,0,0,0,0,0.138561039694641,0.111438960305359,5.62580394763023,1.37899078824128,0.457459285049657,0.0425407149503432,1.70821807806747,7.07576628514454,11.2125826972597,0.881633749766308,1.53670148779249,3.34833264864263,8.06871167121973,4.71033731598466,13.5588205444392,16.1770683856822,8.63652604878867,0.768626666754329,3.18250695334099,0,0,0,0,0,0,0,0.654006472356508,2.16408133670264,0.183968276748349,0.5,7.18909959230686,9.14996808874266,0.945651258406819,6.53210511433904,18.8052784330906,0,0,0,0.25,0.5,4.25988955798653,32.0827743098726,88.9501545053256,4.78188169799532,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.993843502044701,0.968349239705379,0.899443457034801,0.821865898773941,0.735507579748912,0.66908778495353,0.617752657833969,0.577140178066558,0.517310644318761,0.475575587861796,0.432448678608009,0.374471665066536,0.314606671704086,0.263099767571224,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q19",2010,8,0,0,0,0,0,0,0,2.29765221436323,8.2553255920444,13.0116922779056,46.8335084229984,54.0717772307529,65.6901080577359,136.826686084526,178.501525645771,126.761569018099,395.642569410349,32.0038380734295,0,0,0,0,0,0,0,0,0,1.4210854715202e-14,0,0,0,0,0,0,0.5,1.50200271006808,58.9023978654613,91.3817944259658,73.5651853664911,33.0329254482975,30.0364091171316,51.4911416910663,85.5854498459292,2.52023774401255,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.0197344865242894,0.230265513475711,0,0,2.12413688089749,3.901507032048,8.68252827688777,17.3146973560582,20.4933945379773,5.02143267920475,10.6984445063064,14.7197905290971,5.16469547027756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,2.83565961569571,17.2853476038628,16.6563159666979,19.3793199006894,23.9688934944828,22.4515751659236,24.1540912685143,19.5707519987243,30.3969036292827,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983312930627677,0.932764693701085,0.808663461976063,0.64017286286601,0.497374689145069,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q19",2010,9,0.0831500688111664,3.86118660652255,12.536613114229,20.0630637526105,25.3049183281455,21.8406772084189,18.7094664553253,22.3675370709238,23.5179306125938,22.2724870930717,74.7049036474004,35.2425237155776,0,0,0,0.772537250261166,91.9079821078962,355.205650618591,190.041869045223,132.83172048068,8.63203485169242,0,0,0,0,0,0,0,0,0,0,0,6.81867152467945,16.3084341922046,22.5394853093797,25.7279581469252,12.91971604062,9.11287135281597,89.2689360446065,108.243585601001,0.725189023712801,0.25,69.6038783643938,33.7869264109455,41.9747198139552,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.502056280247905,1.86412309735482,0.028560388486274,0,8.80289547818751,3.6950637851241,0.41503123810795,7.97195693154992,8.31487145301619,3.29926315767354,16.7323112614172,24.8336216244217,11.2071920731674,0.70368049999999,0,0,0,0,0,0,0,0,0.5,0.260713240660341,1.719820374316,4.92071691316933,2.73708170524483,0.5,4.19258502486599,9.70478360195801,25.0297892925233,0.0074843897392185,0,0.847603710208361,42.7988718389675,28.7955992923862,0.431065514466241,28.7492689173626,25.5508143280057,0,0.202660500000007,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.970973147196483,0.924371682897604,0.882010432237257,0.843675426252725,0.790346540737058,0.684416685780876,0.578630113495709,0.485856775321879,0.392700396470121,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q19",2011,1,0,0,0,0,0,0,0,0,0,0,0,20.6618339774377,82.2932358882289,129.231014946214,122.31787334373,75.9871518621662,201.737471757765,149.144088236447,7.76314925623819,170.546763140081,116.466205759768,37.1386951433753,0,0,0,0,0,0,0,0,0,0,0,0,1.97265389397122,14.8321255147274,44.5662902669951,15.7238904587194,11.7917427822956,39.9696482745003,14.780063993314,4.5298987554645,0,126.733708000273,94.3201604287446,53.5468946568172,0,0,0,0,0,0,0,0,0,1.00119249766744,1.64129006408701,4.60744482180181,2.32171565293262,4.03487674806868,0.0128413316844096,0.25,3.49438123469462,7.33743453958638,3.05150255417999,0,0.25,6.20100822582151,16.6112020747748,13.4905199991616,26.7081858454728,7.01577520575636,0.5,0,0,0,0,0,0,0,0,0,0,0,0.00333110295244516,0.246668897047555,0,0,22.0170433821482,35.7617910199624,40.5263388423636,14.4221845724493,2.51370607887047,0.995466216671005,26.0424108631777,42.1512145575695,43.4423106954447,0,0,0.25,0,0,0,0,1,1,1,1,1,1,0.980196889222441,0.941750133673863,0.904535183161589,0.87130598484314,0.805479678132538,0.758227615448675,0.723189646058989,0.695070294095023,0.652031402549072,0.613288591328197,0.552312438345089,0.486157990895785,0.428040949319791,0.37802307197088,0.316898875148234,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
