STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1664.8,44.233333,-112.233333,19470501,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,13.2,0,0,0,0,0,27.2,0,0,0,0,0,28.3,0,0,-1.1,0,0,21.1,0,0,4.9,0,0,13,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1664.8,44.233333,-112.233333,19470601,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,58.8,0,0,0,0,0,27.2,0,0,1.1,0,0,20.2,0,0,6,0,0,13.1,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1664.8,44.233333,-112.233333,19470701,96,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,15.8,0,0,0,0,0,33.9,0,0,4.4,0,0,31.1,0,0,11.5,0,0,21.3,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1664.8,44.233333,-112.233333,19470801,57,1,1,21,1,1,0,1,1,4,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,4.8,0,0,0,0,0,33.3,1,1,0.6,1,1,28.8,1,1,10.2,1,1,19.5,1,1
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1664.8,44.233333,-112.233333,19470901,15,0,0,129,0,0,0,0,0,1,0,0,0,0,0,4,0,0,4,0,0,1,0,0,0,0,0,22.6,0,0,0,0,0,40.4,0,0,0,0,0,32.2,0,0,-2.2,0,0,23.1,0,0,5.9,0,0,14.5,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1664.8,44.233333,-112.233333,19471001,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,18.1,0,0,0,0,0,22.8,0,0,-5,0,0,15.6,0,0,3.4,0,0,9.5,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1664.8,44.233333,-112.233333,19471101,0,0,0,650,0,0,16,0,0,0,0,0,1,0,0,29,0,0,3,0,0,0,0,0,0,0,0,6.4,0,0,17.8,0,0,21.9,0,0,445,0,0,17.8,0,0,-17.8,0,0,0.7,0,0,-7.5,0,0,-3.4,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1664.8,44.233333,-112.233333,19471201,0,0,0,739,0,0,20,0,0,0,0,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,22.9,0,0,7.5,0,0,228,0,0,5.6,0,0,-25,0,0,-1.8,0,0,-9.3,0,0,-5.5,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1664.8,44.233333,-112.233333,19480101,0,0,0,787,0,0,23,0,0,0,0,0,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,25.4,0,0,3.3,0,0,89,0,0,4.4,0,0,-21.7,0,0,-2.3,0,0,-11.9,0,0,-7.1,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1664.8,44.233333,-112.233333,19480201,0,0,0,683,0,0,17,0,0,0,0,0,1,0,0,29,0,0,1,0,0,0,0,0,0,0,0,3,0,0,25.4,0,0,10.6,0,0,293,0,0,6.1,0,0,-18.9,0,0,-1,0,0,-9.5,0,0,-5.2,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1664.8,44.233333,-112.233333,19480301,0,0,0,680,0,0,11,0,0,0,0,0,3,0,0,29,0,0,4,0,0,0,0,0,0,0,0,6.4,0,0,15.2,0,0,28.8,0,0,546,0,0,7.8,0,0,-20.6,0,0,1.1,0,0,-8.4,0,0,-3.6,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1664.8,44.233333,-112.233333,19480401,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,0,0,7.9,0,0,0,0,0,16,0,0,0,0,0,22.8,0,0,-9.4,0,0,11.9,0,0,-1.4,0,0,5.2,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1664.8,44.233333,-112.233333,19480501,1,0,0,228,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,45.9,0,0,5,0,0,28.9,0,0,-3.9,0,0,18.6,0,0,3.4,0,0,11,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1664.8,44.233333,-112.233333,19480601,13,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,30.7,0,0,0,0,0,74.8,0,0,0,0,0,28.9,0,0,4.4,0,0,24,0,0,9.3,0,0,16.6,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1664.8,44.233333,-112.233333,19480701,56,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.5,0,0,0,0,0,33.3,0,0,1.7,0,0,28.8,0,0,11,0,0,19.9,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19480801,50,2,1,14,2,1,0,2,1,5,2,1,0,2,1,0,2,1,3,0,0,0,0,0,0,0,0,11.4,0,0,0,1,1,21.8,0,0,0,1,1,33.9,2,1,2.8,2,1,29.1,2,1,10,2,1,19.5,2,1
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19480901,18,0,0,113,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,9.9,0,0,0,0,0,22.8,0,0,0,0,0,33.3,0,0,-0.6,0,0,23.4,0,0,6.8,0,0,15.1,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19481001,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.3,0,0,0,0,0,23.9,0,0,-8.3,0,0,16.2,0,0,1.2,0,0,8.7,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19481101,0,0,0,658,0,0,18,0,0,0,0,0,1,0,0,27,0,0,2,0,0,0,0,0,0,0,0,4.8,0,0,7.6,0,0,14.9,0,0,189,0,0,10.6,0,0,-18.9,0,0,0.6,0,0,-7.9,0,0,-3.6,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19481201,0,0,0,857,0,0,29,0,0,0,0,0,6,0,0,31,0,0,6,0,0,0,0,0,0,0,0,4.1,0,0,33,0,0,25.6,0,0,662,0,0,0.6,0,0,-23.9,0,0,-5,0,0,-13.7,0,0,-9.4,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19490101,0,0,0,998,0,0,30,0,0,0,0,0,21,0,0,31,0,0,4,0,0,0,0,0,0,0,0,7.6,0,0,33,2,1,22.9,0,0,440,0,0,1.7,0,0,-26.1,0,0,-9.3,0,0,-18.5,0,0,-13.9,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19490201,0,0,0,753,0,0,18,0,0,0,0,0,10,0,0,28,0,0,5,0,0,0,0,0,0,0,0,5.1,0,0,50.8,2,1,25.8,0,0,608,0,0,6.1,0,0,-26.1,0,0,-3.8,0,0,-13.4,0,0,-8.6,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19490301,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,40.6,0,0,5.7,0,0,0,0,0,13.3,0,0,-10.6,0,0,5,0,0,-4.5,0,0,0.3,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19490401,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,9.4,0,0,0,0,0,23.9,0,0,-7.2,0,0,17.1,0,0,0.6,0,0,8.9,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19490501,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,2,0,0,1,0,0,29.7,0,0,0,0,0,75.5,0,0,0,0,0,26.1,0,0,-1.7,0,0,19.6,0,0,4.9,0,0,12.3,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19490601,3,0,0,103,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,22.1,0,0,0,0,0,44.2,0,0,0,0,0,28.9,0,0,-0.6,0,0,23.5,0,0,6.4,0,0,15,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19490701,77,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7.6,0,0,0,0,0,19.8,0,0,0,0,0,34.4,0,0,3.9,0,0,29.7,0,0,11.4,0,0,20.6,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19490801,93,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,9.2,0,0,0,0,0,35.6,0,0,8.3,0,0,29.9,0,0,12.6,0,0,21.2,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19490901,6,0,0,93,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,11.5,0,0,0,0,0,30,0,0,-1.1,0,0,24,0,0,6.8,0,0,15.4,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19491001,0,0,0,445,0,0,3,0,0,0,0,0,0,0,0,23,0,0,4,0,0,0,0,0,0,0,0,10.7,0,0,10.2,1,1,30.2,0,0,274,0,0,21.7,0,0,-9.4,0,0,9.5,0,0,-1.6,0,0,4,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19491101,0,0,0,447,0,0,1,0,0,0,0,0,0,0,0,24,0,0,2,0,0,1,0,0,0,0,0,14,0,0,5.1,0,0,19.8,0,0,89,0,0,16.7,0,0,-9.4,0,0,8.7,0,0,-1.9,0,0,3.4,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19491201,0,0,0,783,0,0,22,0,0,0,0,0,5,0,0,31,0,0,3,0,0,0,0,0,0,0,0,5.3,0,0,35.6,0,0,18.2,0,0,495,0,0,6.7,0,0,-22.2,0,0,-2.6,0,0,-11.3,0,0,-7,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19500101,0,0,0,902,0,0,27,0,0,0,0,0,12,0,0,31,0,0,3,0,0,0,0,0,0,0,0,7.4,0,0,40.6,0,0,23.7,0,0,328,0,0,3.9,0,0,-27.2,0,0,-6.3,0,0,-15.3,0,0,-10.8,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19500201,0,0,0,647,0,0,13,0,0,0,0,0,3,0,0,28,0,0,4,0,0,0,0,0,0,0,0,5.6,0,0,45.7,0,0,18.8,0,0,229,0,0,6.1,0,0,-22.8,0,0,-0.6,0,0,-9,0,0,-4.8,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19500301,0,0,0,649,0,0,9,0,0,0,0,0,1,0,0,30,0,0,5,0,0,0,0,0,0,0,0,6.4,0,0,33,0,0,29.6,0,0,294,0,0,8.9,0,0,-18.3,0,0,2,0,0,-7.3,0,0,-2.6,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19500401,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,23,0,0,2,0,0,0,0,0,0,0,0,5.8,0,0,2.5,8,8,13.9,0,0,89,0,0,20,0,0,-7.8,0,0,11.4,0,0,-1.9,0,0,4.8,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19500501,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,14.3,0,0,16,0,0,25.6,0,0,-5.6,0,0,16.9,0,0,0.8,0,0,8.8,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19500601,6,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,24.9,0,0,0,0,0,53.1,0,0,0,0,0,29.4,0,0,0.6,0,0,22.7,0,0,6.4,0,0,14.5,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19500701,36,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,11,0,0,0,0,0,31.1,0,0,6.1,0,0,27.5,0,0,10.5,0,0,19,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19500801,39,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8.9,0,0,0,0,0,17.8,0,0,0,0,0,32.2,0,0,3.3,0,0,27.7,0,0,10.1,0,0,18.9,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19500901,37,1,1,181,1,1,0,1,1,5,1,1,0,1,1,4,1,1,4,0,0,1,0,0,1,0,0,29.5,0,0,2.5,0,0,54.7,0,0,76,0,0,35,1,1,-3.3,1,1,20.4,1,1,6.2,1,1,13.3,1,1
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19501001,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,1,0,0,0,0,0,14.2,0,0,0,0,0,17.6,0,0,0,0,0,23.3,0,0,-7.8,0,0,16.2,0,0,2.1,0,0,9.1,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19501101,0,0,0,519,0,0,2,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,2.6,0,0,0,0,0,12.8,0,0,-15.6,0,0,5.8,0,0,-3.8,0,0,1,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19501201,0,1,1,626,1,1,14,1,1,0,1,1,0,1,1,29,1,1,4,0,0,0,0,0,0,0,0,5.6,0,0,-9999,0,0,23.7,0,0,394,1,1,5,1,1,-13.9,1,1,0.9,1,1,-6,1,1,-2.6,1,1
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19510101,0,1,1,814,1,1,24,1,1,0,1,1,5,1,1,30,1,1,2,0,0,0,0,0,0,0,0,4.6,0,0,20.3,17,7,10.8,0,0,0,9,2,3.9,1,1,-28.3,1,1,-3.7,1,1,-13.9,1,1,-8.8,1,1
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19510201,0,0,0,653,0,0,16,0,0,0,0,0,2,0,0,28,0,0,1,0,0,0,0,0,0,0,0,7.4,0,0,17.8,10,7,11.8,0,0,0,4,2,6.7,0,0,-28.9,0,0,-0.6,0,0,-9.4,0,0,-5,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19510301,0,0,0,705,0,0,14,0,0,0,0,0,2,0,0,31,0,0,2,0,0,0,0,0,0,0,0,3,0,0,-9999,0,0,5.5,0,0,38,0,0,8.9,0,0,-18.9,0,0,0.8,0,0,-9.7,0,0,-4.4,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19510401,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,16.9,0,0,0,0,0,21.1,0,0,-8.9,0,0,13.9,0,0,-0.9,0,0,6.5,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19510501,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,9.7,0,0,0,0,0,30.5,0,0,25,0,0,28.3,0,0,-3.3,0,0,18.7,0,0,4.1,0,0,11.4,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19510601,2,0,0,165,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,9.1,0,0,0,0,0,29.4,0,0,-1.1,0,0,20.7,0,0,5.1,0,0,12.9,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19510701,88,0,0,15,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,12.7,0,0,0,0,0,32.3,0,0,0,0,0,35.6,0,0,4.4,0,0,30.1,0,0,11.2,0,0,20.6,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19510801,38,0,0,55,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,17,0,0,0,0,0,55.2,0,0,0,0,0,32.2,0,0,1.7,0,0,25.7,0,0,9.8,0,0,17.7,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19510901,1,0,0,127,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,0,0,-1.7,0,0,22.6,0,0,5.5,0,0,14.1,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19511001,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,7.6,0,0,0,0,0,33.1,0,0,58,0,0,23.3,0,0,-7.2,0,0,11,0,0,0,0,0,5.5,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19511101,0,0,0,598,0,0,7,0,0,0,0,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0,3,0,0,10.2,0,0,7.7,0,0,202,0,0,11.7,0,0,-16.1,0,0,3.1,0,0,-6.3,0,0,-1.6,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19511201,0,0,0,854,0,0,28,0,0,0,0,0,9,0,0,31,0,0,5,0,0,0,0,0,0,0,0,11.9,0,0,35.6,0,0,36.7,0,0,618,0,0,5,0,0,-22.8,0,0,-5.4,0,0,-13.1,0,0,-9.3,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19520101,0,0,0,857,0,0,31,0,0,0,0,0,9,0,0,31,0,0,3,0,0,0,0,0,0,0,0,10.9,0,0,71.1,0,0,31.8,0,0,660,0,0,0,0,0,-22.2,0,0,-5.3,0,0,-13.4,0,0,-9.3,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19520201,0,0,0,787,0,0,25,0,0,0,0,0,6,0,0,29,0,0,5,0,0,0,0,0,0,0,0,10.7,0,0,96.5,0,0,38.6,0,0,787,0,0,1.7,0,0,-23.3,0,0,-4.2,0,0,-13.5,0,0,-8.8,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19520301,0,0,0,735,0,0,19,0,0,0,0,0,0,0,0,31,0,0,5,0,0,0,0,0,0,0,0,8.9,0,0,94,0,0,31.6,0,0,546,0,0,3.9,0,0,-17.2,0,0,-1.1,0,0,-9.7,0,0,-5.4,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19520401,0,0,0,401,0,0,1,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,4.1,0,0,71.1,0,0,5.6,0,0,0,0,0,22.8,0,0,-11.1,0,0,11.1,0,0,-1.2,0,0,4.9,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19520501,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,20.2,0,0,0,0,0,25,0,0,0,0,0,19.1,0,0,4.5,0,0,11.8,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19520601,13,0,0,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,1,0,0,25.4,0,0,0,0,0,45.8,0,0,0,0,0,31.1,0,0,0,0,0,24.2,0,0,7.6,0,0,15.9,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19520701,44,0,0,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,13.9,0,0,0,0,0,32.8,0,0,3.9,0,0,28,0,0,9.7,0,0,18.9,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19520801,51,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,14.7,0,0,0,0,0,35,0,0,0,0,0,32.2,0,0,6.1,0,0,28.2,0,0,11,0,0,19.6,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19520901,6,0,0,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8,0,0,0,0,0,30,0,0,0,0,0,25.4,0,0,6.9,0,0,16.2,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19521001,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,-6.1,0,0,18.6,0,0,1.6,0,0,10.1,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19521101,0,0,0,655,0,0,12,0,0,0,0,0,4,0,0,30,0,0,2,0,0,1,0,0,0,0,0,20.1,0,0,15.2,0,0,23.4,0,0,0,1,1,14.4,0,0,-21.1,0,0,2,0,0,-9.1,0,0,-3.5,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19521201,0,0,0,733,0,0,25,0,0,0,0,0,2,0,0,31,0,0,5,0,0,0,0,0,0,0,0,8.9,0,0,35.6,0,0,30.3,0,0,491,0,0,7.2,0,0,-20,0,0,-2,0,0,-8.7,0,0,-5.3,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19530101,0,0,0,651,0,0,17,0,0,0,0,0,0,0,0,31,0,0,3,0,0,0,0,0,0,0,0,3.8,0,0,38.1,0,0,14,0,0,135,0,0,5,0,0,-14.4,0,0,0.1,0,0,-5.5,0,0,-2.7,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19530201,0,0,0,667,0,0,18,0,0,0,0,0,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0,5.1,0,0,40.6,0,0,15.1,0,0,293,0,0,3.9,0,0,-16.1,0,0,-1.7,0,0,-9.4,0,0,-5.5,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19530301,0,0,0,585,0,0,6,0,0,0,0,0,0,0,0,30,0,0,2,0,0,0,0,0,0,0,0,4.3,0,0,35.6,0,0,8.6,0,0,89,0,0,15.6,0,0,-17.2,0,0,4.8,0,0,-6,0,0,-0.6,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19530401,0,0,0,442,0,0,1,0,0,0,0,0,0,0,0,23,0,0,4,0,0,0,0,0,0,0,0,7.6,0,0,0,0,0,27.1,0,0,0,0,0,21.7,0,0,-9.4,0,0,10,0,0,-2.9,0,0,3.6,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19530501,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,0,0,0,0,0,0,0,8.9,0,0,0,0,0,50.8,0,0,0,0,0,23.3,0,0,-4.4,0,0,14.7,0,0,1.3,0,0,8,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19530601,2,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,30.5,0,0,0,0,0,55,0,0,0,0,0,28.3,0,0,1.1,0,0,21.6,0,0,6.1,0,0,13.8,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19530701,116,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,8.5,0,0,0,0,0,34.4,0,0,7.8,0,0,31.4,0,0,12.6,0,0,22,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19530801,57,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,3.6,0,0,0,0,0,33.3,0,0,7.2,0,0,29.1,0,0,10.6,0,0,19.9,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19530901,17,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,1.6,0,0,0,0,0,31.7,0,0,1.1,0,0,25.5,0,0,7.2,0,0,16.3,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19531001,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,5.6,0,0,0,0,0,24.4,0,0,-3.9,0,0,16.7,0,0,2.7,0,0,9.7,0,0
GHCND:USC00102707,DUBOIS EXPERIMENT ST ID US,1665.1,44.25,-112.2,19531101,0,0,0,461,0,0,3,0,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,4.3,0,0,5.1,0,0,6.9,0,0,77,0,0,15,0,0,-15.6,0,0,8.2,0,0,-2.4,0,0,2.9,0,0
