"vital_rate","lambda","model","species","pars","sd","niter","nlambda","index"
"recruitment",28,2,"ARTR","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0677244716592409,5000,40,353
"recruitment",29,2,"ARTR","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0558762762796459,5000,40,354
"recruitment",30,2,"ARTR","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.046100887528346,5000,40,355
"recruitment",31,2,"ARTR","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0380356740356979,5000,40,356
"recruitment",32,2,"ARTR","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0313814457142571,5000,40,357
"recruitment",33,2,"ARTR","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0258913548946864,5000,40,358
"recruitment",34,2,"ARTR","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.021361739175007,5000,40,359
"recruitment",35,2,"ARTR","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0176245662862039,5000,40,360
"recruitment",36,2,"ARTR","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0145412007061777,5000,40,361
"recruitment",37,2,"ARTR","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0119972607860913,5000,40,362
"recruitment",38,2,"ARTR","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0098983756072039,5000,40,363
"recruitment",39,2,"ARTR","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.00816668416301134,5000,40,364
"recruitment",40,2,"ARTR","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.00673794699908547,5000,40,365
"recruitment",1,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",12.1824939607035,5000,40,366
"recruitment",2,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",10.0512027875009,5000,40,367
"recruitment",3,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",8.29277468155062,5000,40,368
"recruitment",4,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",6.84197835551441,5000,40,369
"recruitment",5,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",5.64499454223377,5000,40,370
"recruitment",6,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",4.65741949565891,5000,40,371
"recruitment",7,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",3.84261777336637,5000,40,372
"recruitment",8,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",3.17036319488807,5000,40,373
"recruitment",9,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",2.61571756034829,5000,40,374
"recruitment",10,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",2.15810553394845,5000,40,375
"recruitment",11,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",1.78055137384128,5000,40,376
"recruitment",12,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",1.46904919384902,5000,40,377
"recruitment",13,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",1.2120433960255,5000,40,378
"recruitment",14,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",1,5000,40,379
"recruitment",15,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.825052966980536,5000,40,380
"recruitment",16,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.680712398323385,5000,40,381
"recruitment",17,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.561623783897145,5000,40,382
"recruitment",18,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.463369369231175,5000,40,383
"recruitment",19,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.382304272892081,5000,40,384
"recruitment",20,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.315421274638948,5000,40,385
"recruitment",21,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.260239258489646,5000,40,386
"recruitment",22,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.214711172341697,5000,40,387
"recruitment",23,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.177148089784387,5000,40,388
"recruitment",24,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.146156557071542,5000,40,389
"recruitment",25,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.120586901055536,5000,40,390
"recruitment",26,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0994905804948584,5000,40,391
"recruitment",27,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0820849986238988,5000,40,392
"recruitment",28,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0677244716592409,5000,40,393
"recruitment",29,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0558762762796459,5000,40,394
"recruitment",30,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.046100887528346,5000,40,395
"recruitment",31,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0380356740356979,5000,40,396
"recruitment",32,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0313814457142571,5000,40,397
"recruitment",33,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0258913548946864,5000,40,398
"recruitment",34,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.021361739175007,5000,40,399
"recruitment",35,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0176245662862039,5000,40,400
"recruitment",36,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0145412007061777,5000,40,401
"recruitment",37,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0119972607860913,5000,40,402
"recruitment",38,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0098983756072039,5000,40,403
"recruitment",39,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.00816668416301134,5000,40,404
"recruitment",40,3,"ARTR","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.00673794699908547,5000,40,405
"recruitment",20,1,"HECO","c('a_mu', 'theta', 'u', 'q', 'w', 'qpred', 'log_lik', 'y_hat')",0.315421274638948,5000,40,406
"recruitment",1,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",12.1824939607035,5000,40,407
"recruitment",2,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",10.0512027875009,5000,40,408
"recruitment",3,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",8.29277468155062,5000,40,409
"recruitment",4,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",6.84197835551441,5000,40,410
"recruitment",5,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",5.64499454223377,5000,40,411
"recruitment",6,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",4.65741949565891,5000,40,412
"recruitment",7,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",3.84261777336637,5000,40,413
"recruitment",8,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",3.17036319488807,5000,40,414
"recruitment",9,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",2.61571756034829,5000,40,415
"recruitment",10,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",2.15810553394845,5000,40,416
"recruitment",11,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",1.78055137384128,5000,40,417
"recruitment",12,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",1.46904919384902,5000,40,418
"recruitment",13,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",1.2120433960255,5000,40,419
"recruitment",14,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",1,5000,40,420
"recruitment",15,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.825052966980536,5000,40,421
"recruitment",16,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.680712398323385,5000,40,422
"recruitment",17,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.561623783897145,5000,40,423
"recruitment",18,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.463369369231175,5000,40,424
"recruitment",19,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.382304272892081,5000,40,425
"recruitment",20,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.315421274638948,5000,40,426
"recruitment",21,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.260239258489646,5000,40,427
"recruitment",22,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.214711172341697,5000,40,428
"recruitment",23,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.177148089784387,5000,40,429
"recruitment",24,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.146156557071542,5000,40,430
"recruitment",25,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.120586901055536,5000,40,431
"recruitment",26,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0994905804948584,5000,40,432
"recruitment",27,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0820849986238988,5000,40,433
"recruitment",28,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0677244716592409,5000,40,434
"recruitment",29,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0558762762796459,5000,40,435
"recruitment",30,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.046100887528346,5000,40,436
"recruitment",31,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0380356740356979,5000,40,437
"recruitment",32,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0313814457142571,5000,40,438
"recruitment",33,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0258913548946864,5000,40,439
"recruitment",34,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.021361739175007,5000,40,440
"recruitment",35,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0176245662862039,5000,40,441
"recruitment",36,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0145412007061777,5000,40,442
"recruitment",37,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0119972607860913,5000,40,443
"recruitment",38,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0098983756072039,5000,40,444
"recruitment",39,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.00816668416301134,5000,40,445
"recruitment",40,2,"HECO","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.00673794699908547,5000,40,446
"recruitment",1,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",12.1824939607035,5000,40,447
"recruitment",2,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",10.0512027875009,5000,40,448
"recruitment",3,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",8.29277468155062,5000,40,449
"recruitment",4,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",6.84197835551441,5000,40,450
"recruitment",5,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",5.64499454223377,5000,40,451
"recruitment",6,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",4.65741949565891,5000,40,452
"recruitment",7,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",3.84261777336637,5000,40,453
"recruitment",8,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",3.17036319488807,5000,40,454
"recruitment",9,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",2.61571756034829,5000,40,455
"recruitment",10,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",2.15810553394845,5000,40,456
"recruitment",11,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",1.78055137384128,5000,40,457
"recruitment",12,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",1.46904919384902,5000,40,458
"recruitment",13,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",1.2120433960255,5000,40,459
"recruitment",14,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",1,5000,40,460
"recruitment",15,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.825052966980536,5000,40,461
"recruitment",16,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.680712398323385,5000,40,462
"recruitment",17,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.561623783897145,5000,40,463
"recruitment",18,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.463369369231175,5000,40,464
"recruitment",19,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.382304272892081,5000,40,465
"recruitment",20,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.315421274638948,5000,40,466
"recruitment",21,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.260239258489646,5000,40,467
"recruitment",22,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.214711172341697,5000,40,468
"recruitment",23,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.177148089784387,5000,40,469
"recruitment",24,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.146156557071542,5000,40,470
"recruitment",25,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.120586901055536,5000,40,471
"recruitment",26,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0994905804948584,5000,40,472
"recruitment",27,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0820849986238988,5000,40,473
"recruitment",28,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0677244716592409,5000,40,474
"recruitment",29,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0558762762796459,5000,40,475
"recruitment",30,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.046100887528346,5000,40,476
"recruitment",31,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0380356740356979,5000,40,477
"recruitment",32,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0313814457142571,5000,40,478
"recruitment",33,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0258913548946864,5000,40,479
"recruitment",34,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.021361739175007,5000,40,480
"recruitment",35,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0176245662862039,5000,40,481
"recruitment",36,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0145412007061777,5000,40,482
"recruitment",37,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0119972607860913,5000,40,483
"recruitment",38,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0098983756072039,5000,40,484
"recruitment",39,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.00816668416301134,5000,40,485
"recruitment",40,3,"HECO","c('a_mu',  'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.00673794699908547,5000,40,486
"recruitment",20,1,"POSE","c('a_mu', 'theta', 'u', 'q', 'w', 'qpred', 'log_lik', 'y_hat')",0.315421274638948,5000,40,487
"recruitment",1,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",12.1824939607035,5000,40,488
"recruitment",2,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",10.0512027875009,5000,40,489
"recruitment",3,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",8.29277468155062,5000,40,490
"recruitment",4,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",6.84197835551441,5000,40,491
"recruitment",5,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",5.64499454223377,5000,40,492
"recruitment",6,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",4.65741949565891,5000,40,493
"recruitment",7,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",3.84261777336637,5000,40,494
"recruitment",8,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",3.17036319488807,5000,40,495
"recruitment",9,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",2.61571756034829,5000,40,496
"recruitment",10,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",2.15810553394845,5000,40,497
"recruitment",11,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",1.78055137384128,5000,40,498
"recruitment",12,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",1.46904919384902,5000,40,499
"recruitment",13,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",1.2120433960255,5000,40,500
"recruitment",14,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",1,5000,40,501
"recruitment",15,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.825052966980536,5000,40,502
"recruitment",16,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.680712398323385,5000,40,503
"recruitment",17,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.561623783897145,5000,40,504
"recruitment",18,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.463369369231175,5000,40,505
"recruitment",19,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.382304272892081,5000,40,506
"recruitment",20,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.315421274638948,5000,40,507
"recruitment",21,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.260239258489646,5000,40,508
"recruitment",22,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.214711172341697,5000,40,509
"recruitment",23,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.177148089784387,5000,40,510
"recruitment",24,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.146156557071542,5000,40,511
"recruitment",25,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.120586901055536,5000,40,512
"recruitment",26,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0994905804948584,5000,40,513
"recruitment",27,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0820849986238988,5000,40,514
"recruitment",28,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0677244716592409,5000,40,515
"recruitment",29,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0558762762796459,5000,40,516
"recruitment",30,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.046100887528346,5000,40,517
"recruitment",31,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0380356740356979,5000,40,518
"recruitment",32,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0313814457142571,5000,40,519
"recruitment",33,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0258913548946864,5000,40,520
"recruitment",34,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.021361739175007,5000,40,521
"recruitment",35,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0176245662862039,5000,40,522
"recruitment",36,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0145412007061777,5000,40,523
"recruitment",37,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0119972607860913,5000,40,524
"recruitment",38,2,"POSE","c('a_mu', 'theta', 'u', 'q', 'b2', 'w', 'qpred',  'log_lik', 'y_hat')",0.0098983756072039,5000,40,525
