"","year","month","day","Tmax","Tmin","Ppt","interpYN"
"16958",1971,6,6,68,40,0.05,0
"16959",1971,6,7,71,41,0,0
"16960",1971,6,8,71,47,0.05,0
"16961",1971,6,9,71,46,0.05,0
"16962",1971,6,10,71,46,0.07,0
"16963",1971,6,11,57,45,0.07,0
"16964",1971,6,12,66,44,0.1,0
"16965",1971,6,13,73,45,0,0
"16966",1971,6,14,72,46,0,0
"16967",1971,6,15,73,40,0,0
"16968",1971,6,16,78,46,0,0
"16969",1971,6,17,76,47,0,0
"16970",1971,6,18,78,47,0,0
"16971",1971,6,19,76,48,0,0
"16972",1971,6,20,82,49,0,0
"16973",1971,6,21,87,56,0,0
"16974",1971,6,22,88,55,0,1
"16975",1971,6,23,88,51,0,0
"16976",1971,6,24,85,49,0,0
"16977",1971,6,25,83,51,0,0
"16978",1971,6,26,76,50,0.24,0
"16979",1971,6,27,62,44,0.9,0
"16980",1971,6,28,62,42,0.1,0
"16981",1971,6,29,63,34,0,0
"16982",1971,6,30,69,37,0,0
"16983",1971,7,1,79,41,0,0
"16984",1971,7,2,83,51,0,0
"16985",1971,7,3,71,47,0.19,0
"16986",1971,7,4,73,41,0,0
"16987",1971,7,5,79,43,0,0
"16988",1971,7,6,77,44,0,0
"16989",1971,7,7,75,42,0,0
"16990",1971,7,8,80,46,0,0
"16991",1971,7,9,84,46,0.07,0
"16992",1971,7,10,84,52,0,0
"16993",1971,7,11,77,44,0,0
"16994",1971,7,12,79,47,0,0
"16995",1971,7,13,86,53,0,0
"16996",1971,7,14,86,55,0,0
"16997",1971,7,15,91,55,0,0
"16998",1971,7,16,94,58,0,0
"16999",1971,7,17,90,59,0,0
"17000",1971,7,18,89,62,0,0
"17001",1971,7,19,83,54,0,0
"17002",1971,7,20,85,54,0.26,0
"17003",1971,7,21,82,54,0.05,0
"17004",1971,7,22,75,52,0,0
"17005",1971,7,23,84,49,0,0
"17006",1971,7,24,87,51,0,0
"17007",1971,7,25,82,54,0,0
"17008",1971,7,26,85,52,0,0
"17009",1971,7,27,86,54,0,0
"17010",1971,7,28,84,54,0,0
"17011",1971,7,29,83,51,0,0
"17012",1971,7,30,90,51,0,0
"17013",1971,7,31,89,54,0,0
"17014",1971,8,1,90,55,0,0
"17015",1971,8,2,92,55,0,0
"17016",1971,8,3,90,56,0.05,0
"17017",1971,8,4,90,52,0.04,0
"17018",1971,8,5,93,56,0,0
"17019",1971,8,6,92,56,0.41,0
"17020",1971,8,7,87,57,0.02,0
"17021",1971,8,8,90,57,0,0
"17022",1971,8,9,90,58,0,0
"17023",1971,8,10,90,59,0,0
"17024",1971,8,11,91,59,0,0
"17025",1971,8,12,92,55,0,0
"17026",1971,8,13,93,54,0,0
"17027",1971,8,14,94,58,0,0
"17028",1971,8,15,90,59,0,0
"17029",1971,8,16,90,55,0,0
"17030",1971,8,17,87,56,0,0
"17031",1971,8,18,83,47,0.05,0
"17032",1971,8,19,87,50,0,0
"17033",1971,8,20,90,54,0,0
"17034",1971,8,21,89,49,0,0
"17035",1971,8,22,88,51,0,1
"17036",1971,8,23,88,43,0,0
"17037",1971,8,24,84,43,0,0
"17038",1971,8,25,84,47,0,0
"17039",1971,8,26,86,54,0,0
"17040",1971,8,27,90,54,0,0
"17041",1971,8,28,89,58,0,0
"17042",1971,8,29,85,53,0.46,0
"17043",1971,8,30,76,52,0.43,0
"17044",1971,8,31,76,55,0.15,0
"17045",1971,9,1,74,40,0,0
"17046",1971,9,2,73,48,0,0
"17047",1971,9,3,64,39,0.1,0
"17048",1971,9,4,61,34,0,0
"17049",1971,9,5,71,36,0,0
"17050",1971,9,6,80,46,0,0
"17051",1971,9,7,64,46,0.52,0
"17052",1971,9,8,67,44,0,0
"17053",1971,9,9,75,43,0,0
"17054",1971,9,10,81,44,0,0
"17055",1971,9,11,84,46,0,0
"17056",1971,9,12,82,44,0,0
"17057",1971,9,13,80,41,0,0
"17058",1971,9,14,81,38,0,0
"17059",1971,9,15,64,34,0,0
"17060",1971,9,16,60,32,0,0
"17061",1971,9,17,50,29,0,0
"17062",1971,9,18,57,25,0,0
"17063",1971,9,19,62,25,0,0
"17064",1971,9,20,62,36,0,0
"17065",1971,9,21,58,33,0,0
"17066",1971,9,22,62,30,0,0
"17067",1971,9,23,69,36,0,0
"17068",1971,9,24,73,37,0,0
"17069",1971,9,25,71,43,0,0
"17070",1971,9,26,56,31,0.11,0
"17071",1971,9,27,52,30,0,0
"17072",1971,9,28,50,29,0,0
"17073",1971,9,29,49,34,0.07,0
"17074",1971,9,30,40,37,0.11,0
"17075",1971,10,1,41,32,0.03,0
"17076",1971,10,2,49,28,0,0
"17077",1971,10,3,53,28,0,0
"17078",1971,10,4,59,32,0,0
"17079",1971,10,5,69,38,0,0
"17080",1971,10,6,70,39,0,0
"17081",1971,10,7,74,46,0,0
"17082",1971,10,8,71,42,0,0
"17083",1971,10,9,74,42,0,0
"17084",1971,10,10,73,42,0,0
"17085",1971,10,11,70,40,0,0
"17086",1971,10,12,63,37,0,0
"17087",1971,10,13,69,37,0,0
"17088",1971,10,14,68,38,0.13,0
"17089",1971,10,15,46,24,0.08,1
"17090",1971,10,16,38,27,0.03,0
"17091",1971,10,17,48,30,0,0
"17092",1971,10,18,48,29,0.04,0
"17093",1971,10,19,48,27,0,0
"17094",1971,10,20,49,32,0.005,1
"17095",1971,10,21,46,38,0.01,0
"17096",1971,10,22,54,32,0,0
"17097",1971,10,23,60,33,0,0
"17098",1971,10,24,57,33,0,0
"17099",1971,10,25,42,27,0,0
"17100",1971,10,26,45,32,0,0
"17101",1971,10,27,44,25,0.01,0
"17102",1971,10,28,25,12,0.01,0
"17103",1971,10,29,31,9,0,0
"17104",1971,10,30,30,9,0.04,0
"17105",1971,10,31,32,17,0.14,0
"17106",1971,11,1,28,18,0.13,0
"17107",1971,11,2,31,3,0.01,0
"17108",1971,11,3,34,16,0,0
"17109",1971,11,4,44,19,0,0
"17110",1971,11,5,36,12,0,0
"17111",1971,11,6,33,25,0,0
"17112",1971,11,7,40,16,0,0
"17113",1971,11,8,38,16,0,0
"17114",1971,11,9,49,27,0,0
"17115",1971,11,10,54,32,0,0
"17116",1971,11,11,53,33,0,0
"17117",1971,11,12,54,34,0,0
"17118",1971,11,13,44,30,0.12,0
"17119",1971,11,14,35,31,0.18,0
"17120",1971,11,15,35,25,0.36,0
"17121",1971,11,16,32,19,0,0
"17122",1971,11,17,25,10,0,0
"17123",1971,11,18,28,8,0,0
"17124",1971,11,19,27,15,0,1
"17125",1971,11,20,34,26,0,0
"17126",1971,11,21,32,16,0,0
"17127",1971,11,22,33,25,0,1
"17128",1971,11,23,32,17,0,1
"17129",1971,11,24,39,27,0,0
"17130",1971,11,25,37,22,0.07,1
"17131",1971,11,26,29,15,0.14,0
"17132",1971,11,27,38,25,0,0
"17133",1971,11,28,31,17,0.15,0
"17134",1971,11,29,34,18,0,0
"17135",1971,11,30,30,15,0,0
"17136",1971,12,1,25,8,0,0
"17137",1971,12,2,26,3,0,0
"17138",1971,12,3,27,15,0.04,0
"17139",1971,12,4,25,5,0,0
"17140",1971,12,5,26,13,0.32,0
"17141",1971,12,6,34,22,0.13,0
"17142",1971,12,7,23,3,0,0
"17143",1971,12,8,5,-12,0.01,0
"17144",1971,12,9,19,3,0.23,0
"17145",1971,12,10,17,-2,0.01,0
"17146",1971,12,11,17,1,0.065,1
"17147",1971,12,12,20,0,0.12,0
"17148",1971,12,13,22,3,0.03,0
"17149",1971,12,14,18,5,0.18,0
"17150",1971,12,15,17,2,0.01,0
"17151",1971,12,16,13,-7,0,0
"17152",1971,12,17,22,9,0,1
"17153",1971,12,18,29,10,0,0
"17154",1971,12,19,17,6,0.01,0
"17155",1971,12,20,17,8,0.005,1
"17156",1971,12,21,27,9,0,0
"17157",1971,12,22,34,17,0.32,0
"17158",1971,12,23,35,20,0.02,0
"17159",1971,12,24,33,14,0.01,0
"17160",1971,12,25,36,32,0.07,0
"17161",1971,12,26,35,15,0.16,0
"17162",1971,12,27,21,6,0.01,0
"17163",1971,12,28,19,-5,0,0
"17164",1971,12,29,17,9,0.03,0
"17165",1971,12,30,12,-2,0,0
"17166",1971,12,31,18,0,0.01,0
"17167",1972,1,1,18,3,0.015,1
"17168",1972,1,2,26,10,0.02,0
"17169",1972,1,3,11,-1,0,0
"17170",1972,1,4,2,-14,0.015,1
"17171",1972,1,5,14,1,0.03,0
"17172",1972,1,6,18,0,0.01,0
"17173",1972,1,7,29,7,0,0
"17174",1972,1,8,25,8,0,0
"17175",1972,1,9,21,4,0,0
"17176",1972,1,10,24,6,0.01,0
"17177",1972,1,11,25,3,0,0
"17178",1972,1,12,32,15,0.03,0
"17179",1972,1,13,16,-3,0,0
"17180",1972,1,14,7,-8,0,0
"17181",1972,1,15,20,4,0.01,0
"17182",1972,1,16,27,9,0,0
"17183",1972,1,17,23,7,0,0
"17184",1972,1,18,31,19,0,0
"17185",1972,1,19,34,27,0,1
"17186",1972,1,20,33,29,0,1
"17187",1972,1,21,38,31,0,0
"17188",1972,1,22,34,24,0,0
"17189",1972,1,23,33,18,0.12,0
"17190",1972,1,24,20,7,0,0
"17191",1972,1,25,27,9,0,0
"17192",1972,1,26,20,-6,0.01,0
"17193",1972,1,27,15,-8,0.005,1
"17194",1972,1,28,15,-3,0,0
"17195",1972,1,29,12,-2,0,0
"17196",1972,1,30,10,-3,0.01,0
"17197",1972,1,31,17,2,0.015,1
"17198",1972,2,1,14,3,0.02,0
"17199",1972,2,2,7,-13,0,0
"17200",1972,2,3,15,-5,0,0
"17201",1972,2,4,26,2,0,0
"17202",1972,2,5,28,19,0,0
"17203",1972,2,6,31,16,0,0
"17204",1972,2,7,30,16,0,0
"17205",1972,2,8,27,22,0,1
"17206",1972,2,9,33,20,0,1
"17207",1972,2,10,30,2,0,0
"17208",1972,2,11,24,7,0,0
"17209",1972,2,12,25,9,0,0
"17210",1972,2,13,30,18,0,0
"17211",1972,2,14,27,8,0,1
"17212",1972,2,15,24,10,0,0
"17213",1972,2,16,36,19,0,0
"17214",1972,2,17,33,17,0,0
"17215",1972,2,18,42,22,0,0
"17216",1972,2,19,40,27,0,0
"17217",1972,2,20,37,27,0,0
"17218",1972,2,21,42,19,0,0
"17219",1972,2,22,35,25,0,1
"17220",1972,2,23,37,17,0,0
"17221",1972,2,24,33,17,0,0
"17222",1972,2,25,30,10,0,0
"17223",1972,2,26,30,15,0.01,0
"17224",1972,2,27,40,27,0,0
"17225",1972,2,28,38,33,0,0
"17226",1972,2,29,42,29,0.01,0
"17227",1972,3,1,31,12,0,0
"17228",1972,3,2,35,22,0.14,0
"17229",1972,3,3,34,25,0,0
"17230",1972,3,4,32,14,0,0
"17231",1972,3,5,40,22,0,0
"17232",1972,3,6,45,28,0,0
"17233",1972,3,7,40,15,0,0
"17234",1972,3,8,38,18,0,0
"17235",1972,3,9,45,30,0,0
"17236",1972,3,10,46,32,0,0
"17237",1972,3,11,47,31,0,0
"17238",1972,3,12,41,28,0,0
"17239",1972,3,13,50,34,0,0
"17240",1972,3,14,47,28,0,0
"17241",1972,3,15,51,28,0,0
"17242",1972,3,16,52,30,0,0
"17243",1972,3,17,55,32,0,0
"17244",1972,3,18,53,35,0,0
"17245",1972,3,19,52,32,0.04,0
"17246",1972,3,20,49,28,0,0
"17247",1972,3,21,51,31,0,0
"17248",1972,3,22,65,36,0,0
"17249",1972,3,23,64,32,0.055,1
"17250",1972,3,24,41,20,0.11,0
"17251",1972,3,25,40,30,0.32,0
"17252",1972,3,26,32,15,0,0
"17253",1972,3,27,35,12,0,1
"17254",1972,3,28,37,14,0,1
"17255",1972,3,29,39,17,0,0
"17256",1972,3,30,46,23,0,0
"17257",1972,3,31,53,24,0,0
"17258",1972,4,1,57,31,0,0
"17259",1972,4,2,56,32,0,0
"17260",1972,4,3,55,16,0,0
"17261",1972,4,4,57,31,0,0
"17262",1972,4,5,58,35,0,0
"17263",1972,4,6,57,36,0,0
"17264",1972,4,7,53,27,0,0
"17265",1972,4,8,55,28,0,0
"17266",1972,4,9,51,28,0,0
"17267",1972,4,10,54,27,0,0
"17268",1972,4,11,52,34,0.03,0
"17269",1972,4,12,44,28,0,0
"17270",1972,4,13,39,26,0.06,0
"17271",1972,4,14,51,28,0,0
"17272",1972,4,15,55,25,0,1
"17273",1972,4,16,54,33,0,0
"17274",1972,4,17,54,26,0,0
"17275",1972,4,18,42,26,0,0
"17276",1972,4,19,48,25,0,0
"17277",1972,4,20,55,21,0,0
"17278",1972,4,21,55,29,0.05,0
"17279",1972,4,22,50,26,0,0
"17280",1972,4,23,57,23,0,0
"17281",1972,4,24,68,37,0,0
"17282",1972,4,25,62,33,0,0
"17283",1972,4,26,51,29,0,0
"17284",1972,4,27,60,26,0,0
"17285",1972,4,28,67,32,0,0
"17286",1972,4,29,66,34,0,0
"17287",1972,4,30,42,26,0,1
"17288",1972,5,1,54,20,0,0
"17289",1972,5,2,60,27,0,0
"17290",1972,5,3,65,35,0,0
"17291",1972,5,4,70,35,0,0
"17292",1972,5,5,64,37,0,0
"17293",1972,5,6,67,40,0,0
"17294",1972,5,7,57,38,0.03,0
"17295",1972,5,8,55,37,0.44,0
"17296",1972,5,9,57,29,0,0
"17297",1972,5,10,58,38,0,0
"17298",1972,5,11,58,34,0,0
"17299",1972,5,12,63,36,0,0
"17300",1972,5,13,68,37,0,0
"17301",1972,5,14,75,38,0,0
"17302",1972,5,15,76,46,0,0
"17303",1972,5,16,78,42,0,0
"17304",1972,5,17,70,49,0,0
"17305",1972,5,18,64,44,0,0
"17306",1972,5,19,65,46,0.21,0
"17307",1972,5,20,67,42,0.02,0
"17308",1972,5,21,62,38,0.09,0
"17309",1972,5,22,54,38,0,0
"17310",1972,5,23,61,39,0.02,0
"17311",1972,5,24,65,37,0.01,1
"17312",1972,5,25,61,38,0,0
"17313",1972,5,26,66,38,0,0
"17314",1972,5,27,70,41,0,0
"17315",1972,5,28,75,44,0,0
"17316",1972,5,29,76,46,0,0
"17317",1972,5,30,80,46,0,0
"17318",1972,5,31,86,48,0,0
"17319",1972,6,1,83,51,0.01,1
"17320",1972,6,2,82,45,0.02,1
"17321",1972,6,3,77,48,0.03,0
"17322",1972,6,4,75,48,0.13,0
"17323",1972,6,5,80,48,0,0
"17324",1972,6,6,79,48,0.23,1
"17325",1972,6,7,72,54,0.46,0
"17326",1972,6,8,70,55,0.01,0
"17327",1972,6,9,70,51,0.14,0
"17328",1972,6,10,76,46,0.24,0
"17329",1972,6,11,76,43,0,0
"17330",1972,6,12,70,38,0,0
"17331",1972,6,13,70,42,0,0
"17332",1972,6,14,78,44,0,0
"17333",1972,6,15,78,54,0,0
"17334",1972,6,16,83,49,0,0
"17335",1972,6,17,82,47,0.06,0
"17336",1972,6,18,75,44,0,0
"17337",1972,6,19,64,41,0.04,0
"17338",1972,6,20,72,41,0,0
"17339",1972,6,21,74,48,0,1
"17340",1972,6,22,83,42,0,0
"17341",1972,6,23,83,49,0.66,0
"17342",1972,6,24,66,45,0,0
"17343",1972,6,25,65,42,0.1,0
"17344",1972,6,26,64,41,0.08,0
"17345",1972,6,27,71,41,0,0
"17346",1972,6,28,80,46,0,0
"17347",1972,6,29,86,50,0,1
"17348",1972,6,30,84,57,0,0
"17349",1972,7,1,84,56,0,0
"17350",1972,7,2,68,46,0,0
"17351",1972,7,3,67,47,0,0
"17352",1972,7,4,78,42,0,0
"17353",1972,7,5,87,48,0,0
"17354",1972,7,6,88,56,0,0
"17355",1972,7,7,87,55,0,0
"17356",1972,7,8,87,48,0,0
"17357",1972,7,9,74,50,0,0
"17358",1972,7,10,79,55,0,0
"17359",1972,7,11,87,48,0,0
"17360",1972,7,12,85,54,0,0
"17361",1972,7,13,92,54,0,0
"17362",1972,7,14,84,58,0,0
"17363",1972,7,15,83,58,0,0
"17364",1972,7,16,85,56,0,0
"17365",1972,7,17,78,50,0,0
"17366",1972,7,18,85,51,0,0
"17367",1972,7,19,76,47,0,0
"17368",1972,7,20,58,42,0.4,0
"17369",1972,7,21,65,44,0,0
"17370",1972,7,22,70,42,0,0
"17371",1972,7,23,84,44,0,0
"17372",1972,7,24,89,54,0,0
"17373",1972,7,25,90,51,0,0
"17374",1972,7,26,89,51,0,0
"17375",1972,7,27,80,49,0,0
"17376",1972,7,28,86,48,0,0
"17377",1972,7,29,92,55,0,0
"17378",1972,7,30,91,65,0,0
"17379",1972,7,31,78,59,0.025,1
"17380",1972,8,1,82,51,0.05,0
"17381",1972,8,2,74,53,0.025,1
"17382",1972,8,3,78,49,0,0
"17383",1972,8,4,85,50,0,0
"17384",1972,8,5,88,59,0,0
"17385",1972,8,6,91,57,0,0
"17386",1972,8,7,91,46,0,0
"17387",1972,8,8,92,50,0,0
"17388",1972,8,9,93,58,0,0
"17389",1972,8,10,90,63,0,1
"17390",1972,8,11,92,60,0,0
"17391",1972,8,12,89,61,0,0
"17392",1972,8,13,83,54,0.48,0
"17393",1972,8,14,70,55,0.27,0
"17394",1972,8,15,77,54,0.135,1
"17395",1972,8,16,80,53,0,0
"17396",1972,8,17,83,51,0,0
"17397",1972,8,18,86,50,0,0
"17398",1972,8,19,81,54,0,1
"17399",1972,8,20,78,48,0,0
"17400",1972,8,21,81,53,0,1
"17401",1972,8,22,82,51,0,0
"17402",1972,8,23,81,48,0.38,0
"17403",1972,8,24,74,44,0,0
"17404",1972,8,25,76,51,0,0
"17405",1972,8,26,81,53,0.06,0
"17406",1972,8,27,85,52,0,0
"17407",1972,8,28,85,52,0,0
"17408",1972,8,29,84,56,0,0
"17409",1972,8,30,79,49,0.07,0
"17410",1972,8,31,76,48,0.12,0
"17411",1972,9,1,75,47,0.14,0
"17412",1972,9,2,75,47,0,0
"17413",1972,9,3,78,46,0,0
"17414",1972,9,4,78,54,0,0
"17415",1972,9,5,67,54,0.04,0
"17416",1972,9,6,65,44,0.05,0
"17417",1972,9,7,67,38,0,0
"17418",1972,9,8,78,38,0,0
"17419",1972,9,9,77,53,0,0
"17420",1972,9,10,60,42,0.34,0
"17421",1972,9,11,73,44,0.17,1
"17422",1972,9,12,71,35,0,0
"17423",1972,9,13,64,35,0,0
"17424",1972,9,14,69,36,0,0
"17425",1972,9,15,74,38,0,0
"17426",1972,9,16,77,44,0,0
"17427",1972,9,17,80,42,0,0
"17428",1972,9,18,78,45,0,0
"17429",1972,9,19,75,51,0,0
"17430",1972,9,20,68,26,0,0
"17431",1972,9,21,67,32,0,0
"17432",1972,9,22,67,43,0,0
"17433",1972,9,23,63,38,0,0
"17434",1972,9,24,50,25,0,0
"17435",1972,9,25,48,23,0,0
"17436",1972,9,26,49,27,0.05,0
"17437",1972,9,27,54,41,0.47,0
"17438",1972,9,28,53,32,0,0
"17439",1972,9,29,57,27,0,0
"17440",1972,9,30,63,34,0,0
"17441",1972,10,1,65,36,0,0
"17442",1972,10,2,68,38,0,0
"17443",1972,10,3,69,37,0,0
"17444",1972,10,4,68,42,0,0
"17445",1972,10,5,57,41,0,0
"17446",1972,10,6,62,42,0,0
"17447",1972,10,7,67,39,0,0
"17448",1972,10,8,65,36,0,0
"17449",1972,10,9,67,38,0,0
"17450",1972,10,10,67,42,0.78,0
"17451",1972,10,11,59,37,0.05,0
"17452",1972,10,12,68,38,0,0
"17453",1972,10,13,65,43,0,0
"17454",1972,10,14,65,46,0,0
"17455",1972,10,15,63,39,0.34,0
"17456",1972,10,16,64,37,0,0
"17457",1972,10,17,60,36,0,0
"17458",1972,10,18,60,37,0,0
"17459",1972,10,19,64,41,0,0
"17460",1972,10,20,64,46,0,0
"17461",1972,10,21,49,36,0,0
"17462",1972,10,22,57,34,0,0
"17463",1972,10,23,55,38,0.055,1
"17464",1972,10,24,47,34,0.11,0
"17465",1972,10,25,48,26,0,0
"17466",1972,10,26,46,30,0.03,0
"17467",1972,10,27,41,24,0,0
"17468",1972,10,28,44,27,0,0
"17469",1972,10,29,32,19,0,0
"17470",1972,10,30,36,16,0,0
"17471",1972,10,31,37,13,0,0
"17472",1972,11,1,39,19,0,0
"17473",1972,11,2,36,29,0.03,0
"17474",1972,11,3,44,31,0,0
"17475",1972,11,4,43,35,0.35,0
"17476",1972,11,5,44,33,0.4,0
"17477",1972,11,6,35,23,0.2,1
"17478",1972,11,7,45,28,0,0
"17479",1972,11,8,46,32,0.09,0
"17480",1972,11,9,43,28,0,0
"17481",1972,11,10,46,28,0,0
"17482",1972,11,11,45,28,0,0
"17483",1972,11,12,42,30,0,0
"17484",1972,11,13,38,28,0,0
"17485",1972,11,14,36,29,0.03,0
"17486",1972,11,15,39,31,0.15,0
"17487",1972,11,16,36,30,0.1,0
"17488",1972,11,17,38,30,0,0
"17489",1972,11,18,40,30,0,0
"17490",1972,11,19,34,25,0,0
"17491",1972,11,20,32,29,0,0
"17492",1972,11,21,36,30,0,0
"17493",1972,11,22,33,20,0,0
"17494",1972,11,23,30,23,0,0
"17495",1972,11,24,30,12,0,0
"17496",1972,11,25,31,17,0,0
"17497",1972,11,26,35,20,0,0
"17498",1972,11,27,30,12,0,0
"17499",1972,11,28,26,5,0,0
"17500",1972,11,29,22,7,0,0
"17501",1972,11,30,27,13,0,0
"17502",1972,12,1,31,24,0,0
"17503",1972,12,2,40,25,0,0
"17504",1972,12,3,32,7,0,0
"17505",1972,12,4,7,-5,0,0
"17506",1972,12,5,10,-10,0,0
"17507",1972,12,6,14,-10,0,1
"17508",1972,12,7,9,-11,0,1
"17509",1972,12,8,2,-10,0,0
"17510",1972,12,9,-3,-18,0,0
"17511",1972,12,10,7,-24,0,0
"17512",1972,12,11,8,-17,0,0
"17513",1972,12,12,10,-5,0,1
"17514",1972,12,13,9,-12,0,1
"17515",1972,12,14,14,-3,0,1
"17516",1972,12,15,23,-3,0,0
"17517",1972,12,16,32,8,0,0
"17518",1972,12,17,34,20,0.035,1
"17519",1972,12,18,29,25,0.07,0
"17520",1972,12,19,32,26,0.04,0
"17521",1972,12,20,32,27,0.075,1
"17522",1972,12,21,34,26,0.11,0
"17523",1972,12,22,37,29,0,0
"17524",1972,12,23,35,27,0,0
"17525",1972,12,24,35,27,0,0
"17526",1972,12,25,35,9,0,0
"17527",1972,12,26,31,18,0,0
"17528",1972,12,27,30,18,0,0
"17529",1972,12,28,34,26,0.08,0
"17530",1972,12,29,29,18,0,0
"17531",1972,12,30,18,-1,0,0
"17532",1972,12,31,18,1,0,0
"17533",1973,1,1,15,-4,0.0233333333333333,1
"17534",1973,1,2,23,0,0.0466666666666667,1
"17535",1973,1,3,18,8,0.07,0
"17536",1973,1,4,8,-15,0,0
"17537",1973,1,5,8,-10,0,1
"17538",1973,1,6,14,-5,0,1
"17539",1973,1,7,8,-4,0,0
"17540",1973,1,8,2,-11,0,0
"17541",1973,1,9,8,-10,0,0
"17542",1973,1,10,21,-1,0,0
"17543",1973,1,11,21,1,0.045,1
"17544",1973,1,12,31,20,0.09,0
"17545",1973,1,13,33,24,0,0
"17546",1973,1,14,37,32,0,0
"17547",1973,1,15,42,27,0,0
"17548",1973,1,16,40,25,0.285,1
"17549",1973,1,17,32,27,0.57,0
"17550",1973,1,18,31,23,0.06,0
"17551",1973,1,19,32,25,0.31,0
"17552",1973,1,20,27,3,0,0
"17553",1973,1,21,20,8,0,0
"17554",1973,1,22,20,-3,0,0
"17555",1973,1,23,27,2,0,0
"17556",1973,1,24,34,7,0,0
"17557",1973,1,25,37,11,0,0
"17558",1973,1,26,34,18,0.08,0
"17559",1973,1,27,21,7,0,0
"17560",1973,1,28,25,3,0,0
"17561",1973,1,29,29,9,0,0
"17562",1973,1,30,25,12,0,0
"17563",1973,1,31,30,22,0,0
"17564",1973,2,1,25,15,0,0
"17565",1973,2,2,29,9,0,0
"17566",1973,2,3,34,11,0.01,1
"17567",1973,2,4,32,24,0.02,0
"17568",1973,2,5,33,28,0.01,1
"17569",1973,2,6,32,18,0,0
"17570",1973,2,7,28,5,0,0
"17571",1973,2,8,25,2,0,0
"17572",1973,2,9,25,3,0.0666666666666667,1
"17573",1973,2,10,28,17,0.133333333333333,1
"17574",1973,2,11,32,26,0.2,0
"17575",1973,2,12,28,20,0.16,0
"17576",1973,2,13,30,17,0.1,0
"17577",1973,2,14,32,17,0.05,0
"17578",1973,2,15,30,7,0,0
"17579",1973,2,16,30,6,0,0
"17580",1973,2,17,31,4,0,0
"17581",1973,2,18,29,16,0,1
"17582",1973,2,19,24,5,0,1
"17583",1973,2,20,32,5,0,0
"17584",1973,2,21,35,8,0,0
"17585",1973,2,22,33,11,0,0
"17586",1973,2,23,33,13,0,0
"17587",1973,2,24,32,13,0.03,0
"17588",1973,2,25,35,28,0,0
"17589",1973,2,26,39,23,0,0
"17590",1973,2,27,36,22,0,0
"17591",1973,2,28,48,26,0,0
"17592",1973,3,1,36,26,0,0
"17593",1973,3,2,38,19,0,0
"17594",1973,3,3,38,12,0,0
"17595",1973,3,4,42,15,0,0
"17596",1973,3,5,31,12,0,0
"17597",1973,3,6,40,20,0,0
"17598",1973,3,7,39,14,0,0
"17599",1973,3,8,38,14,0,0
"17600",1973,3,9,35,14,0,0
"17601",1973,3,10,33,24,0,0
"17602",1973,3,11,32,28,0.16,0
"17603",1973,3,12,37,20,0,0
"17604",1973,3,13,34,20,0,0
"17605",1973,3,14,37,27,0,0
"17606",1973,3,15,37,14,0,0
"17607",1973,3,16,36,17,0,0
"17608",1973,3,17,35,28,0.02,0
"17609",1973,3,18,35,17,0,0
"17610",1973,3,19,37,20,0,0
"17611",1973,3,20,40,21,0,0
"17612",1973,3,21,40,28,0.12,0
"17613",1973,3,22,39,25,0.13,0
"17614",1973,3,23,37,28,0,0
"17615",1973,3,24,40,22,0,0
"17616",1973,3,25,37,17,0,0
"17617",1973,3,26,40,24,0,0
"17618",1973,3,27,38,24,0,0
"17619",1973,3,28,36,23,0,0
"17620",1973,3,29,37,21,0,0
"17621",1973,3,30,37,12,0,0
"17622",1973,3,31,35,26,0.1,0
"17623",1973,4,1,40,24,0,0
"17624",1973,4,2,43,29,0,0
"17625",1973,4,3,44,26,0,0
"17626",1973,4,4,43,24,0,0
"17627",1973,4,5,43,29,0,0
"17628",1973,4,6,43,27,0,0
"17629",1973,4,7,35,16,0,0
"17630",1973,4,8,42,14,0,0
"17631",1973,4,9,43,21,0,0
"17632",1973,4,10,49,28,0,0
"17633",1973,4,11,54,28,0,0
"17634",1973,4,12,53,30,0,0
"17635",1973,4,13,47,35,0.21,0
"17636",1973,4,14,47,33,0.25,0
"17637",1973,4,15,46,18,0,0
"17638",1973,4,16,45,24,0,0
"17639",1973,4,17,52,37,0,0
"17640",1973,4,18,43,29,0,0
"17641",1973,4,19,42,24,0,0
"17642",1973,4,20,42,33,0,0
"17643",1973,4,21,50,29,0,0
"17644",1973,4,22,51,29,0,0
"17645",1973,4,23,54,36,0.12,0
"17646",1973,4,24,53,33,0.09,0
"17647",1973,4,25,51,35,0,0
"17648",1973,4,26,59,29,0,0
"17649",1973,4,27,62,33,0,0
"17650",1973,4,28,60,34,0,0
"17651",1973,4,29,48,33,0,0
"17652",1973,4,30,48,32,0,0
"17653",1973,5,1,48,29,0,0
"17654",1973,5,2,58,24,0,0
"17655",1973,5,3,58,35,0,0
"17656",1973,5,4,56,39,0.13,0
"17657",1973,5,5,57,40,0.14,0
"17658",1973,5,6,64,38,0,0
"17659",1973,5,7,62,42,0,0
"17660",1973,5,8,62,43,0.06,0
"17661",1973,5,9,64,35,0,0
"17662",1973,5,10,62,31,0,0
"17663",1973,5,11,61,29,0,0
"17664",1973,5,12,71,38,0,0
"17665",1973,5,13,73,44,0,0
"17666",1973,5,14,71,40,0,0
"17667",1973,5,15,79,46,0,0
"17668",1973,5,16,81,51,0,1
"17669",1973,5,17,78,51,0,0
"17670",1973,5,18,81,45,0,0
