"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"lambda[241,3]",9.135409,2.23474207567482,5.69259945094242,7.54749995031028,8.83699977367885,10.4249964051757,14.3117458401725,1.0012019098392,2000
"lambda[241,4]",12.6593435,3.11221162601618,7.68069977127885,10.4274991006475,12.27,14.4124993496734,20.1,1.00136445105982,1700
"lambda[242,1]",13.89757,5.11697192633959,6.62484993373407,10.39,12.96,16.4049977150399,26.5219970646514,1.00133619436175,1800
"lambda[242,2]",0.0023093976145,0.00222100580609912,6.7639427709388e-05,0.000723374967592324,0.00167349932775606,0.00318023702836015,0.00804558374878107,1.00060577118479,2000
"lambda[242,3]",17.7610765,4.26316987948621,11.059499558697,14.83,17.1749992721979,20.1249981372629,27.5202499557246,1.00171499805451,2000
"lambda[242,4]",14.990055,3.64810129786917,9.31122373948455,12.4474992466349,14.44,17.02,23.5007495336366,1.00049965476629,2000
"lambda[243,1]",15.0834025,5.66518066265004,7.17519825574699,11.1149966241554,14.1549991169198,17.87,29.0529939750706,1.0024471667844,770
"lambda[243,2]",0.002289127306,0.00219462971191291,6.52020732039535e-05,0.000716274967271012,0.00167349992530624,0.00319449894415744,0.00807234970440708,1.00071865790904,2000
"lambda[243,3]",20.339739,5.03602057884142,12.5389984417028,16.86,19.67,23.2524995968753,31.5764740438617,1.00444062912718,1000
"lambda[243,4]",16.404351,3.97583889339748,10.26,13.6474993128932,15.7349992055926,18.64,25.7409992431984,1.00049831639743,2000
"lambda[244,1]",18.0832435,7.00380511902497,8.61648575078211,13.1074992845787,16.86499925882,21.5524995650829,35.4779650229166,1.00203183542225,980
"lambda[244,2]",0.0022794995945,0.0021661845253095,6.33293695282334e-05,0.000714124525659988,0.00169399734356344,0.00317649988197031,0.00806824623837915,1.00101483263157,2000
"lambda[244,3]",21.143823,5.2977630879966,12.6997499039857,17.46,20.404999387405,24.23,33.4602499635831,1.00491816035775,650
"lambda[244,4]",19.2419265,4.75131080611297,11.98,15.807499406802,18.51,21.9549982924792,30.1612489908641,1.00050232261765,2000
"lambda[245,1]",12.1867295,4.38354471534915,6.00117278066891,9.1857491730418,11.45,14.41,22.6304997847032,1.00099911744802,2000
"lambda[245,2]",0.002184941493,0.00209337381513595,6.33234156050293e-05,0.000681824932602605,0.00160499968847349,0.00303799950647067,0.00766732473165628,1.00068378052558,2000
"lambda[245,3]",16.926572,4.17356802662331,10.2994995260931,14.127499336244,16.38,19.1924995116128,26.3802499538118,1.00082201654988,2000
"lambda[245,4]",16.7115045,4.04504558749122,10.508495809648,13.88,16.11,18.964998023368,26.1127443676362,1.00055912377797,2000
"lambda[246,1]",8.7364665,3.4244413709727,4.01197499696174,6.32949994074737,8.11549998459737,10.4224991007912,16.6202499266987,1.0012870326662,2000
"lambda[246,2]",0.002162499307,0.00208493021550565,6.39055688163494e-05,0.000673124987463319,0.0015639987212271,0.00301949888300486,0.00757459907507392,1.00072257111385,2000
"lambda[246,3]",20.088662,4.99555326605302,12.3972380374437,16.637499436401,19.3749993548387,22.89,31.192745282871,1.00472278218932,780
"lambda[246,4]",16.213725,3.96512967215872,9.99997499878117,13.43,15.6249992,18.4824994928549,25.4439877863919,1.00052323903203,2000
"lambda[247,1]",18.2068685,7.20719573463816,8.46119852148932,13.0174992796311,16.8349992574992,21.9374961555982,36.79124917256,1.00123709453906,2000
"lambda[247,2]",3.37314965,1.41310450088275,1.50889987054939,2.43374996147392,3.09649995963184,4.007,6.66509997075424,1.00068693235151,2000
"lambda[247,3]",18.8996735,4.61805675116452,11.5597498945117,15.6674994015002,18.2449993148808,21.4324995626482,29.2904998336357,1.0019415629661,2000
"lambda[247,4]",16.041172,4.15364523530674,9.68554959182452,13.06,15.514999194328,18.2,25.7612488187161,1.00055983850109,2000
"lambda[248,1]",3.97694345,2.01424872434584,1.48287479408936,2.59474996386471,3.511,4.90224998087743,8.81862413778631,1.00071264539151,2000
"lambda[248,2]",7.226159,3.21980093775351,3.0228999354383,5.06024983322627,6.52399931023908,8.7004996121804,15.0719948421714,1.00477794531261,470
"lambda[248,3]",35.687495,10.4127647774321,19.9897499390119,28.1849986691902,33.9999985294117,41.58,60.2852411041926,1.00188587287062,2000
"lambda[248,4]",12.6732165,3.74218072157188,6.8398499358182,9.9967497655097,12.22,14.79,21.4802499432786,1.00068858671156,2000
"lambda[249,1]",18.0180865,8.76896941061376,7.03954414536894,11.97,16.32,21.714998273613,39.8492083750599,1.00151241493783,2000
"lambda[249,2]",0.03428802731,0.0317552535492187,0.0011299823463204,0.0110549966058222,0.0264649957491022,0.0477224998035655,0.114,1.00050299376893,2000
"lambda[249,3]",29.84892,7.43914862062184,18.5397499342404,24.6624965774259,28.7299982596588,33.72,46.7207497653229,1.00073978208812,2000
"lambda[249,4]",24.395395,5.97187811396708,15.269499680471,20.1749981406494,23.46,27.6,38.3802499682506,1.00244246888258,770
"lambda[250,1]",3.8273419,1.75138600095655,1.40834408074579,2.571,3.52699985823646,4.6924999200966,8.0156240515805,1.0012330537768,2000
"lambda[250,2]",0.25622698,0.104575221310957,0.109387472065139,0.184199918507764,0.2393,0.3064,0.51187727206538,1.00115666882175,2000
"lambda[250,3]",30.63477,7.66235826062428,18.9494997425652,25.3474996300924,29.53,34.6849989190487,48.1024974696788,1.00062596805992,2000
"lambda[250,4]",20.106942,5.01835706316746,12.169749899802,16.66,19.45,22.8824995903579,31.3814986035739,1.00290124995603,630
"lambda[251,1]",30.901072,13.3683598720505,13.3277425611586,21.5274995644431,28.2399929178461,37.0699838260355,65.1704671455535,1.00053151783331,2000
"lambda[251,2]",0.017836455155,0.0159913023883072,0.000525507522323806,0.005742,0.0135548884170988,0.0251924996279147,0.0588427474968133,1.00165734531082,1300
"lambda[251,3]",17.66751,4.95479461327408,10.0297498784097,14.2,17.01,20.3349981564931,29.5314985162072,1.00107457897258,2000
"lambda[251,4]",17.656263,4.74602709436232,10.2397498809049,14.297499344138,17.04,20.2074958266348,28.59,1.0045005765027,380
"lambda[252,1]",15.1831365,5.74955149042412,7.43872480156948,11.2174991640038,14.1149991144173,18.0024994793354,29.1824958327369,1.00096918274654,2000
"lambda[252,2]",6.54259,2.645788168281,2.87074957452041,4.764,6.0569992570579,7.7214999514385,13.0319940379002,1.00051321251929,2000
"lambda[252,3]",14.970946,4.60638782892835,7.8942736986015,11.7674992030884,14.2949991255684,17.4624994632377,25.672993184193,1.00099961254875,2000
"lambda[252,4]",13.4659695,3.43986999076221,8.14764970649785,10.9274991418109,12.99,15.54,21.39024994304,1.00406299388197,420
"lambda[253,1]",28.48117,10.8359401544405,13.868245680035,20.9999928526033,26.5549995292789,33.7724930636043,54.92,1.00049826015308,2000
"lambda[253,2]",0.020218234615,0.0180559326387969,0.000615554329952846,0.006490239455148,0.0154949604710693,0.0292049987162663,0.0660159893906341,1.00067308412472,2000
"lambda[253,3]",16.474918,4.45159099418014,9.52597499872052,13.36,15.8649992121021,18.8624995030699,26.5332422613371,1.00069167506462,2000
"lambda[253,4]",17.728198,4.30977068037903,10.7694995467996,14.6,17.15,20.2324995367129,27.6727446843535,1.00407559825054,420
"lambda[254,1]",22.011214,8.41750615801165,10.3992489433053,16.1674994200134,20.3549993859003,26.1224996411598,42.7409995440338,1.00071037981786,2000
"lambda[254,2]",5.2874275,2.07045131941729,2.41189991906586,3.86599961186818,4.88749997442455,6.22274926205801,10.3807489452866,1.00137576564487,1700
"lambda[254,3]",25.020195,6.44349892924649,14.8782459741701,20.4274995409849,24.1949994833643,28.71,39.3837430540107,1.00289382149251,980
"lambda[254,4]",15.3240795,3.77002747307677,9.45469981422869,12.617499256788,14.8749991596638,17.5974952080071,24.0212487332614,1.00393019692458,440
"lambda[255,1]",21.355193,7.81794947257456,10.32,15.8874994097896,20.0649993770247,24.9924996249375,40.4207497287631,1.00086504874746,2000
"lambda[255,2]",4.8115095,1.77041852362207,2.33942222683191,3.6027499739758,4.52399988947834,5.7012499835572,9.28017493567984,1.00052035047686,2000
"lambda[255,3]",14.081193,3.5788106111453,8.77167476496817,11.55,13.4649990716673,16.1,22.6817473722361,1.0013431902667,1800
"lambda[255,4]",18.479642,4.58340036002378,11.5897498947849,15.2274993842027,17.82,20.8649982033058,29.2414985015109,1.00304418092196,590
"lambda[256,1]",19.3615115,7.25356335062351,9.29464974275188,14.3899895664222,18.2049993133754,22.7824995885601,36.8627460070627,1.00192558281199,1100
"lambda[256,2]",3.822422,1.43252941930859,1.7809749931544,2.85449986859779,3.55249996481351,4.51024997921555,7.28672359691061,1.00057847128024,2000
"lambda[256,3]",16.3002035,4.16051987651894,9.98074987781239,13.3374992969189,15.7349992055926,18.53,26.1207495803804,1.00316208920819,660
"lambda[256,4]",16.771628,4.22132633488917,10.5,13.77,16.1849992276799,18.9149980181448,26.6929934439016,1.0025413590219,740
"lambda[257,1]",6.3456725,2.04864646496485,3.3276492802325,4.89874998086116,5.998,7.402499949346,11.5009983082206,1.00067979961016,2000
"lambda[257,2]",4.113595,1.58421692220583,1.90397499359679,3.0264998760672,3.86449970888859,4.815,7.98474862954756,1.00070311411064,2000
"lambda[257,3]",15.970431,4.00315175095944,9.77489757926066,13.14,15.3649991864627,18.21,25.2,1.00390601706617,1000
"lambda[257,4]",11.759752,2.98983503428904,7.16982491665668,9.59174999022563,11.28,13.43,18.6009989530948,1.0031338428303,570
"lambda[258,1]",24.830045,9.22655366256649,11.2189982579422,18.3474994889383,23.2849994631737,29.3024996800978,47.4524974350649,1.00058215551202,2000
"lambda[258,2]",2.8101941,1.05566498606641,1.319,2.085,2.623,3.325,5.56741793348058,1.00106966193614,2000
"lambda[258,3]",12.8483605,3.67667248851916,7.34392498506032,10.1874990794533,12.28,14.9224993718943,21.33,1.00097128943965,2000
"lambda[258,4]",26.015785,6.730371961277,15.9392493110188,21.16,24.964999499299,29.6174971521389,41.5744905279534,1.00393017655417,480
"lambda[259,1]",13.2311,5.99648981630575,5.339,9.074,11.9549989544123,15.86,28.3207496129553,1.00208314695527,2000
"lambda[259,2]",6.9652765,2.74237340509899,3.23087490560252,5.05974953663276,6.43749998058252,8.25624971618143,13.3602499088211,1.00373548780332,460
"lambda[259,3]",19.3063785,5.56014603820987,10.6594995421173,15.4249975678303,18.48,22.32,32.0247363130043,1.00439139534298,2000
"lambda[259,4]",16.003116,4.3669932167822,9.44669981407124,12.9474992757355,15.3249991843393,18.3124994881478,26.3724953897766,1.00070965505451,2000
"lambda[260,1]",21.555757,8.62512232298732,9.7433992783863,15.5474993968798,19.96,25.64,42.2324971185096,1.00232177511097,820
"lambda[260,2]",0.424604,0.158573971654377,0.204297499403259,0.317074997042975,0.3931,0.505924998147081,0.793923765428115,1.00063166101162,2000
"lambda[260,3]",16.426444,4.32247102740497,9.91867479216994,13.3549971906601,15.8,18.67,26.8802499546707,1.00207773820172,2000
"lambda[260,4]",16.923385,4.36139246937385,10.4092489443223,13.89,16.2949992328935,19.2124995121211,27.4332425144597,1.00111521026892,2000
"lambda[261,1]",21.2146165,9.06172004745992,8.78894999445246,14.9874993743396,19.44,25.4249985254603,43.7747399767996,1.00161339032424,1300
"lambda[261,2]",3.15356065,1.17567921035434,1.55089987406079,2.33274995980564,2.93349995738878,3.7504999000311,5.87667349252847,1.00136816023296,1700
"lambda[261,3]",18.071272,4.90972241344707,10.5097498839663,14.7,17.2949992772477,20.65,29.5519973651012,1.00396238732391,2000
"lambda[261,4]",18.9613575,4.93345525753328,11.7089983310023,15.4174993917932,18.2749993160055,21.62,30.5414985652149,1.0007727101365,2000
"lambda[262,1]",19.205769,8.5813319730596,7.69254948591666,13.2274992910706,17.63,22.8449852394428,40.8973555430306,1.0008352034987,2000
"lambda[262,2]",4.32704,1.65155542839668,2.1027242963455,3.17524973418916,4.03199987599206,5.16349992738422,8.20504999405946,1.00311218091553,580
"lambda[262,3]",16.125746,4.53714912578139,9.37359966679002,12.91,15.4649991917232,18.63,26.8002499545354,1.00287013553604,2000
"lambda[262,4]",20.6120045,5.47058596174689,12.5084964816922,16.78,19.81,23.6099936503446,33.3817482134082,1.00099367788974,2000
"lambda[263,1]",0.9875164,0.48284676701957,0.364774966530869,0.651999976989159,0.887449964786748,1.213,2.13304997715896,1.00279112814821,660
"lambda[263,2]",0.007628305215,0.00752010074484667,0.00023704042432312,0.00247198478901438,0.00543549997700304,0.010562499112706,0.027272495541563,1.00108918490763,2000
"lambda[263,3]",3.3641615,0.905690017401959,1.98689990173185,2.724,3.2394999614138,3.88099961363439,5.46917489089691,1.00077003698428,2000
"lambda[263,4]",3.3290105,0.944019351845119,1.83979957486965,2.65874996473465,3.20699984409105,3.864,5.3813246178373,1.0061037666665,270
"lambda[264,1]",1.14129165,0.494234509874263,0.493037345006939,0.807824859512859,1.046,1.36824993149851,2.27609991442237,1.0010105317183,2000
"lambda[264,2]",0.00802615624,0.00775081874429,0.000249732141776588,0.002666,0.00585099991454452,0.01107,0.0278602499562648,1.00063247820351,2000
"lambda[264,3]",3.7209785,0.97315996999535,2.18992494986917,3.03524972192468,3.587,4.27324997806291,5.96914992654383,1.00049793034757,2000
"lambda[264,4]",2.22498025,0.588321212799311,1.29294996225855,1.8,2.15749994206257,2.5572499633443,3.56524965876463,1.00809366504474,200
"lambda[265,1]",1.0994663,0.469784413472692,0.470157424912939,0.777549956583262,1.01649987702901,1.324,2.238,1.00079983254342,2000
"lambda[265,2]",0.007880602185,0.00766593182452048,0.000238294997953129,0.002574997667486,0.00577949738299101,0.01083,0.0269209992763393,1.00055203904053,2000
"lambda[265,3]",3.7835235,0.988907227802664,2.24197499456241,3.08899951419622,3.6564999658143,4.359,6.02909996767045,1.00050253083881,2000
"lambda[265,4]",1.91416135,0.528302268625353,1.09969839299341,1.524,1.854,2.221,3.12207496488848,1.00752758701105,210
"lambda[266,1]",1.0535426,0.437357340817578,0.458262440036864,0.752774998754553,0.976449937272772,1.26924992615687,2.11744814511784,1.00086580478226,2000
"lambda[266,2]",0.007196769765,0.00697285664548951,0.000223494997817506,0.00237474901236058,0.00526249883610438,0.0100824990704783,0.0250022460605835,1.00073428036129,2000
"lambda[266,3]",3.8718065,1.01003731403628,2.28089991441236,3.1597499703268,3.73149996650141,4.44824829401811,6.22582287533334,1.0007458139465,2000
"lambda[266,4]",3.100728,0.821949792107993,1.789,2.51474996271501,3.01,3.583,4.89034951242183,1.00519421038455,320
"lambda[267,1]",0.6352113,0.325131084892681,0.212187485619182,0.413924979610946,0.564049997783884,0.786349995231535,1.45649668175776,1.00130785286172,1900
"lambda[267,2]",0.00781182776,0.0079272039364298,0.000222829997013791,0.00249849984986988,0.00547699917838227,0.0105924991152182,0.0285719972748858,1.00054865232586,2000
"lambda[267,3]",3.43111,0.937982767291525,1.97597499383018,2.74924969298642,3.30999984894259,3.97424997641262,5.58207498035673,1.00050211622089,2000
"lambda[267,4]",1.8989778,0.522787222249199,1.07297498863469,1.51549975244799,1.833,2.21,3.06432432964997,1.00803585240163,200
"lambda[268,1]",0.927544,0.407827014322011,0.396792497234321,0.645174998546831,0.851099524145091,1.12,1.92307494301873,1.00117888310052,2000
"lambda[268,2]",7.2138925,2.95381242191438,3.24542300449132,5.13149992691246,6.67299970028472,8.74624998928153,14.2024914568372,1.00248402672614,2000
"lambda[268,3]",3.835188,1.02229281566314,2.22997499453314,3.109,3.70299986497434,4.38124997860363,6.27884776382287,1.00062226666026,2000
"lambda[268,4]",2.0705964,0.563669533218161,1.198,1.67524949604291,1.997,2.39324996083278,3.3851498705351,1.00725748783267,220
"lambda[269,1]",0.377244095,0.202877511656785,0.115594995778063,0.237099936699947,0.331249966037734,0.468174901928503,0.872404999441281,1.00053250331327,2000
"lambda[269,2]",0.324013635,0.140467537683296,0.13669749910802,0.2241,0.297399983187626,0.393749990477803,0.686504999290012,1.00051836457523,2000
"lambda[269,3]",7.0541455,2.17970426908792,3.82039815515198,5.48824793170199,6.72199933055635,8.25299709384394,12.44,1.00160645196092,2000
"lambda[269,4]",3.262702,0.944472419539944,1.77697499313899,2.61149985636769,3.129,3.806,5.47174800231873,1.00112942070875,2000
"lambda[270,1]",0.5982201,0.297822046500391,0.220892495030074,0.399499962440529,0.5385,0.715224998689285,1.375,1.00133314910593,1800
"lambda[270,2]",0.036670054115,0.0343638442415754,0.00119677417117674,0.01218,0.0274099981758482,0.0493524952526034,0.12550749127369,1.00055015307661,2000
"lambda[270,3]",6.531107,1.99742399801968,3.58084987734304,5.10824983479367,6.2304999799374,7.6687498899899,11.42,1.00150243273497,2000
"lambda[270,4]",3.775762,1.06199875472315,2.11069916551604,3.00324971896076,3.6264999655315,4.404,6.23814992970946,1.00164235344293,1300
"lambda[271,1]",1.60535125,0.839871839325312,0.559677482343509,1.04874991057944,1.443,1.96249980898207,3.72847382377113,1.00089162641424,2000
"lambda[271,2]",0.037069478635,0.0342671979461961,0.00129287476375453,0.0126049731823229,0.0281399982231698,0.0501324848616965,0.123504996056835,1.00055339375819,2000
"lambda[271,3]",6.7989925,2.02893185042539,3.78137297712865,5.36149993004819,6.49999992307692,7.93674942137523,11.6519933348349,1.00161472779259,2000
"lambda[271,4]",4.112755,1.13390934389619,2.34284981242378,3.30374997162029,3.954,4.793,6.72812495473565,1.00148368019362,1500
"lambda[272,1]",0.348918835,0.256094224998987,0.0789420580709054,0.187774995006436,0.2804,0.431899861164645,0.98541225027165,1.00104290651413,2000
"lambda[272,2]",5.57824305,2.76273307359753,2.14664888260156,3.669,5.01099990021952,6.757,12.62,1.00115168911057,2000
"lambda[272,3]",5.074048,1.72543259895099,2.52697499517583,3.837,4.75849997373122,6.01399975063725,9.28414995276137,1.00257643380374,720
"lambda[272,4]",1.8129313,0.630337767138104,0.908832402056316,1.34974993052553,1.7094999268792,2.16449982680316,3.3320999415228,1.00475129815124,540
"lambda[273,1]",1.3988906,0.612252442018829,0.599829840232334,0.968499612536493,1.2864991255341,1.69924994483942,2.94519973561701,1.00050347270541,2000
"lambda[273,2]",7.652964,2.94153057841932,3.61494998650961,5.55849939260322,7.06799971703452,9.04399933677226,14.9407492667824,1.00056039094059,2000
"lambda[273,3]",5.324095,1.46577419986077,3.11264923037388,4.2697499780415,5.11899960929868,6.17849945392764,8.77677366852524,1.00205998444423,960
"lambda[273,4]",2.4002,0.63083170522744,1.43089986348037,1.943,2.3214999461555,2.776,3.87527462014519,1.00135357805564,1800
"lambda[274,1]",1.30351445,0.598063567174417,0.509674976057947,0.884499983038709,1.191,1.57574946488017,2.73302499554169,1.00320822225479,550
"lambda[274,2]",8.2689495,3.37273923538786,3.63874966447943,5.93074960470279,7.61549998358611,9.78974991382172,16.76,1.00209676666679,940
"lambda[274,3]",5.0987575,1.63260308253608,2.74174955445511,3.9247499761111,4.85999958847735,5.97749993727174,8.77634596633295,1.00412732948372,410
"lambda[274,4]",1.72209525,0.479911019769171,0.990079715512671,1.379,1.64949992421946,1.98049981071758,2.87322465709838,1.00080594890417,2000
"lambda[275,1]",2.0277792,0.860547336964643,0.878084705328783,1.43674993473342,1.88049993352832,2.439,4.16707497368957,1.00101896426592,2000
"lambda[275,2]",0.03128301397,0.0281740152660258,0.000958754958764736,0.010664968294913,0.0238048818522588,0.043609996561473,0.104212470851399,1.00049881415638,2000
"lambda[275,3]",5.4951305,1.5601004923539,3.19597499618585,4.39024980776898,5.27899990528509,6.32749994074113,9.10492317221209,1.00236356962443,810
"lambda[275,4]",2.50274635,0.653634355233756,1.48287479408936,2.02774995375889,2.40949994812202,2.874,4.04709995184749,1.00095322577709,2000
"lambda[276,1]",1.9091645,0.88126883124062,0.772924857737955,1.275,1.74649992842828,2.33749983961793,4.06539923445536,1.00180058300419,1200
"lambda[276,2]",0.280839405,0.106422580663285,0.131592491652554,0.2048,0.259649995185827,0.333674974720993,0.542617489003303,1.00056961326712,2000
"lambda[276,3]",5.584908,1.57897178901057,3.22489993948547,4.43199864539407,5.38149979095047,6.492,9.18499788281053,1.00243401847323,780
"lambda[276,4]",3.056836,0.801557421058296,1.79697499321538,2.459,2.9604999577774,3.507,4.95044920417728,1.0010918612295,2000
"lambda[277,1]",1.09776815,0.699399625971434,0.26947495466659,0.598699899738194,0.919549998640639,1.4002499330636,2.93544866000703,1.00194462291369,1000
"lambda[277,2]",4.9450025,2.07375187761668,2.14897499432702,3.43974997274247,4.55249997254256,6.03049993782297,9.93199218642826,1.00294549166753,610
"lambda[277,3]",3.8384175,1.17463959718945,2.05094997621584,3.00699950094261,3.67249996596324,4.45074981046779,6.7012248528107,1.00049991610611,2000
"lambda[277,4]",5.965321,1.87916223203484,3.1879249655723,4.66799967857141,5.672,6.94224998649638,10.4902498838908,1.00076953221482,2000
"lambda[278,1]",0.4447487,0.226354845988685,0.151092492731232,0.286324970521441,0.4014,0.5443,1.056024988466,1.00294015182255,620
"lambda[278,2]",2.4181655,0.935135559085785,1.14787473382929,1.77,2.251,2.86899947741255,4.67031772199814,1.00293683546624,620
"lambda[278,3]",3.724159,1.11354157629613,2.04192494623227,2.903,3.547,4.35824997849072,6.49504999249575,1.00049817069839,2000
"lambda[278,4]",2.0245181,0.63875738874257,1.07997498870839,1.56174993995837,1.921,2.36,3.57817483330926,1.00056778089483,2000
"lambda[279,1]",1.2666882,0.58906302028025,0.492587493810571,0.86457499891561,1.15449989172802,1.525,2.80629937630982,1.0026029603352,710
"lambda[279,2]",6.0432895,2.11652362396812,3.09394998423699,4.53149991723377,5.678,7.17399979095047,11.01,1.00137937725523,1700
"lambda[279,3]",3.564232,1.02895931056938,2.01184978150433,2.82349986715475,3.4344999636046,4.13874979618334,5.9582248344735,1.00057619476501,2000
"lambda[279,4]",4.0239525,1.13965558774267,2.26594997847381,3.22399953454692,3.85949996761238,4.58649991825019,6.70762386707211,1.00061674601778,2000
"lambda[280,1]",1.0553096,0.472520156582794,0.429669959082307,0.725649994831745,0.971649998713529,1.27349970568995,2.2261747322758,1.00070548749049,2000
"lambda[280,2]",6.2518245,2.18396378303363,3.18087490411721,4.74924982230295,5.817,7.37624968232901,11.4912473558099,1.0010652731194,2000
"lambda[280,3]",3.7115025,0.977730996718792,2.231,3.013,3.56949996498109,4.253,5.99937454364361,1.00049866640043,2000
"lambda[280,4]",2.8064545,0.798598244743879,1.56184971839776,2.232,2.688,3.24974858744355,4.62742424061134,1.00130990095292,1800
"lambda[281,1]",0.94432215,0.458290421686601,0.373979979114969,0.6304,0.849349986754577,1.146,2.03632399259798,1.00200308856198,1000
"lambda[281,2]",7.722996,2.73465609848341,3.78972461015532,5.78849993520891,7.24699889609485,9.09874875376491,14.5822432565562,1.00082856882215,2000
"lambda[281,3]",4.1316455,1.18516282859989,2.38779967264465,3.27574997137769,3.95649996840642,4.77399968588579,6.95902499824883,1.00318133100866,560
"lambda[281,4]",2.865121,0.824228182245186,1.60789987853238,2.2717499587262,2.73699981731823,3.30924997167317,4.81514990895319,1.00167097057569,1300
"lambda[282,1]",1.70790365,0.780127001975501,0.703379988902694,1.184,1.56199967989753,2.04124995407976,3.627199785258,1.00075163600427,2000
"lambda[282,2]",1.8088578,0.66880471740574,0.873916752871499,1.347,1.701,2.124,3.51024965342765,1.00125089191207,2000
"lambda[282,3]",3.8854775,1.10271169306976,2.2558748647461,3.09974996975237,3.723,4.51624997924316,6.46852417080595,1.00272575904135,670
"lambda[282,4]",3.094959,0.888152729520367,1.76194997231188,2.468,2.93849995746129,3.59524997392634,5.16102499763884,1.00124818705269,2000
"lambda[283,1]",1.2339209,0.552964905872654,0.524477481157214,0.858199982518841,1.134,1.479,2.57647330029489,1.00193709797908,1000
"lambda[283,2]",7.081203,2.45881209616618,3.51889994454503,5.34674956151289,6.67649998127762,8.32699981989193,12.9604996242243,1.00049877372493,2000
"lambda[283,3]",3.804502,1.10114241190758,2.15494997736436,3.00974996884778,3.63,4.434,6.40567361668884,1.00372508568676,470
"lambda[283,4]",2.8896865,0.816889261314149,1.64387481429505,2.3,2.75349959142906,3.319,4.78307497707668,1.00130318952749,1900
"lambda[284,1]",1.312526,0.608606595468718,0.546739871244495,0.883074998938329,1.194,1.57999905143302,2.71729935593896,1.00100403376389,2000
"lambda[284,2]",4.2399165,1.48769109694443,2.088,3.21449988331691,3.97249971680301,5.01449992522681,8.06064344779069,1.00070648637121,2000
"lambda[284,3]",4.224637,1.16561166840065,2.44442234666838,3.37974997225853,4.05699987675622,4.86724998073993,7.01001367595244,1.00180516824069,1100
"lambda[284,4]",3.8090875,1.08409213571685,2.127,3.04074996916541,3.625499965522,4.44149924046351,6.31239950652674,1.00128631063984,1900
"lambda[285,1]",0.290392855,0.183598311785932,0.0683524839079231,0.159874994134821,0.246149994921796,0.36544998974055,0.775107210287567,1.00192852194097,1100
"lambda[285,2]",0.00921920172,0.00895819657028021,0.000241232129064038,0.00297824971660087,0.00658899931704352,0.0126049970265622,0.0329387049771002,1.00049795955925,2000
"lambda[285,3]",2.0702892,0.598046373348838,1.17589983381143,1.65349977311685,1.996,2.393,3.42007496794614,1.00050929291681,2000
"lambda[285,4]",0.3584837,0.148511757517951,0.147089986719933,0.248849984926642,0.330899939558774,0.435324997846601,0.713504999316874,1.00326152928927,540
"lambda[286,1]",0.35901474,0.226716214816371,0.0856254519121062,0.19847499527569,0.3048,0.450824997920633,0.957632143755129,1.00212344673102,920
"lambda[286,2]",0.009252096305,0.00894132169630137,0.000253394998075164,0.00300749887705846,0.00664449772368085,0.01265,0.0331227455571526,1.00051524676254,2000
"lambda[286,3]",2.08759775,0.595233442882455,1.17994995864028,1.671249494836,2.01099975136746,2.414,3.44202499645986,1.00049886519081,2000
"lambda[286,4]",0.45891515,0.186502612737078,0.189887483927505,0.321574997084359,0.425149997059861,0.564024998337938,0.903024663770885,1.0029532608602,610
"lambda[287,1]",0.295962265,0.185497117647007,0.0712892498460964,0.163974994281502,0.253499921104524,0.3728,0.777639959930811,1.00169451412586,1300
"lambda[287,2]",0.008905978005,0.00864369220088876,0.000241094098323473,0.00285624970449171,0.0063859987472595,0.0123049969541081,0.0320219975680218,1.00051723715611,2000
"lambda[287,3]",2.0864034,0.598445845990873,1.18394995878017,1.6637499436401,2.0124999378882,2.4022499609795,3.43947372528339,1.00052942334857,2000
"lambda[287,4]",0.49609805,0.201559783722857,0.204444709493205,0.346899956743244,0.460449932131605,0.609574986160659,0.980389839264331,1.00268236340217,690
"lambda[288,1]",0.155322835,0.10979443903192,0.0323394998491965,0.0792549995268039,0.1277,0.201824883967942,0.435071179565731,1.00213719875305,1600
"lambda[288,2]",0.008970061815,0.00889159236858216,0.000252509732906237,0.00281399946669821,0.00632449982212032,0.012354996966428,0.0324291989192355,1.00050249390488,2000
"lambda[288,3]",1.9885039,0.594882044491359,1.09894995558828,1.57174994034046,1.90549993440042,2.30949983767404,3.39702499641297,1.00054377236003,2000
"lambda[288,4]",0.42065285,0.172918391580974,0.1717,0.292574996795328,0.3897,0.519674983767014,0.838334971536121,1.0030955713507,580
"lambda[289,1]",0.23175508,0.148107846310258,0.0538884991852443,0.1292,0.197599898785399,0.292999948828741,0.599094707419106,1.00302698848978,590
"lambda[289,2]",5.166179,2.1318188937752,2.24289991296066,3.68474997455499,4.74399989460371,6.15649993909536,10.7412471717235,1.00069475773399,2000
"lambda[289,3]",2.0418996,0.613319124921388,1.09382445181434,1.61974994210878,1.956,2.356,3.4560249964742,1.00071228606765,2000
"lambda[289,4]",0.2732166,0.116872278601013,0.107789981866636,0.188799920494678,0.249049994980927,0.3328,0.562107498049298,1.00346978205412,510
"lambda[290,1]",0.2843988,0.196464807638366,0.0587224812603832,0.150674993776622,0.236849994722398,0.361124935128582,0.801612193214649,1.00049787849732,2000
"lambda[290,2]",0.00973165607,0.00985667131323801,0.000282775344279248,0.00301874922317346,0.00676749953823419,0.0135,0.0354434932772124,1.00059040233227,2000
