"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"lambda[54,4]",5.810184,1.5264163136331,3.48869949584868,4.7484999210166,5.60749997770843,6.62124998584175,9.38929650241557,1.00178143573897,1200
"lambda[55,1]",0.12156768,0.0937127145004728,0.0265892495871792,0.0616949945277662,0.0952049893650537,0.152524993854809,0.355432442185114,1.0008902626919,2000
"lambda[55,2]",0.9843641,0.443504814383543,0.414067450158071,0.669799977600796,0.896049998604989,1.18924992119089,2.14324943302897,1.01008280017945,160
"lambda[55,3]",2.76028945,1.18601982250441,1.16689983252687,1.938,2.5184995533055,3.291,5.73552406507999,1.00251205385908,750
"lambda[55,4]",2.28864935,0.83863618311124,1.07997498870839,1.68149977689636,2.13949994157513,2.732,4.29944908399646,1.00084873227289,2000
"lambda[56,1]",0.57064755,0.265806239528879,0.217869919165261,0.391124978422095,0.51549984481084,0.689799913051872,1.25609984506996,1.00145078337957,1600
"lambda[56,2]",8.703751,3.07277047681739,4.34022228920891,6.4689997680771,8.19099993895739,10.2924990894374,16.3604997022567,1.00050132352916,2000
"lambda[56,3]",3.430864,1.04082261666611,1.91884977089358,2.695,3.28149996190766,3.96549990545027,5.92007498147788,1.00064134577113,2000
"lambda[56,4]",6.2804275,1.67965444251694,3.65482483640451,5.11899970689766,6.04049898601101,7.18849994783818,10.2204995236078,1.00053305179813,2000
"lambda[57,1]",0.9304406,0.437470254261157,0.342877471160787,0.6284,0.84114982018663,1.13724991758845,2.03609990434766,1.0006635540122,2000
"lambda[57,2]",8.7009105,3.07895599895671,4.26182485972923,6.49499792019676,8.16699779600803,10.29,16.2724925393915,1.00049794221306,2000
"lambda[57,3]",3.350268,1.07015167498806,1.78992493865437,2.6229994278448,3.19399937382586,3.884,6.02059883693856,1.00057003181988,2000
"lambda[57,4]",7.3138935,1.97686686614475,4.23059926074466,5.91324808044802,7.08049998234588,8.39299839228276,12.1002498993316,1.00069208147102,2000
"lambda[58,1]",1.3230267,0.601656045499131,0.515966832146517,0.917549995912732,1.17749989384288,1.60974947617558,2.84862234078165,1.00097324927252,2000
"lambda[58,2]",6.5298785,2.45051272513443,3.00879974032305,4.78224982352941,6.06849981461646,7.8117473014674,12.5912475862332,1.00149533930041,1500
"lambda[58,3]",2.55829675,0.721968534873308,1.44789986508608,2.05674995441099,2.435,2.94924996821585,4.33917486251348,1.0012450685835,2000
"lambda[58,4]",4.3494945,1.18094170712511,2.56672442389521,3.503,4.142,5.04924998143411,7.06004999309619,1.00061145929365,2000
"lambda[59,1]",1.1929851,0.543182118607542,0.457792497602996,0.831774809419484,1.06849988301356,1.443,2.54834906587734,1.00102296290578,2000
"lambda[59,2]",9.3662095,3.36440268626207,4.57682486939273,6.94574998650189,8.7519997714808,11.1524991596324,17.8409989085614,1.00072822659971,2000
"lambda[59,3]",1.70737785,0.555965315636212,0.898664973392649,1.3277499293741,1.60949992233613,1.97674957337878,3.05509993622518,1.00064756676146,2000
"lambda[59,4]",4.253576,1.12333583176157,2.53887487984124,3.438,4.05449996917006,4.92249992382951,6.6854244740012,1.00121639938711,2000
"lambda[60,1]",0.83433005,0.427355456926994,0.282867426972786,0.532674857360858,0.747249516560566,1.008,2.02339846571933,1.00137429248703,1700
"lambda[60,2]",1.5128369,0.580403496145189,0.693307258529962,1.09874991464987,1.399,1.81224994827824,2.94212489655098,1.00140298568872,1700
"lambda[60,3]",3.164531,0.909217536293241,1.78874931623611,2.524,3.038,3.67049989785263,5.30304999080937,1.00318224932004,560
"lambda[60,4]",4.7309815,1.30297954128231,2.76197499558638,3.81474997542219,4.48249974902398,5.47974916204294,7.70527480878612,1.00201065813446,1700
"lambda[61,1]",0.75232275,0.376676219935331,0.268484983635138,0.493924982913987,0.674849686967402,0.925799740913951,1.68907493513356,1.00050799399817,2000
"lambda[61,2]",7.4006725,2.60315133745362,3.75232262137125,5.54374998308805,6.97949998209041,8.74124973192584,13.8904996493604,1.00104184188143,2000
"lambda[61,3]",2.2606796,0.72450005234421,1.18887474303309,1.748,2.15549994200881,2.63924996448303,4.079099952225,1.00087891256974,2000
"lambda[61,4]",4.264175,1.21126479292279,2.38377458487924,3.41074997251069,4.083499969389,4.93024952477905,7.16524983005843,1.00226794796752,2000
"lambda[62,1]",1.4312538,0.588500447199267,0.599757441167499,1.012,1.326,1.71049978085125,2.90844864761599,1.00086220445646,2000
"lambda[62,2]",2.30639595,0.866655685158129,1.05779925906922,1.663,2.16849994235647,2.77074969558941,4.39909995569826,1.00063130323817,2000
"lambda[62,3]",1.28935575,0.402760789791949,0.693389997186702,0.999374999061882,1.222,1.51624993818342,2.267348950559,1.00060679405496,2000
"lambda[62,4]",3.097514,0.897667278046291,1.73282465448338,2.47174996206629,2.98099983227105,3.56649989487455,5.11489692565863,1.00271615897813,730
"lambda[63,1]",1.2018392,0.549651527828662,0.451859930796822,0.799899924965605,1.08949988526847,1.48424993685097,2.61602499534234,1.00111644707759,2000
"lambda[63,2]",0.0018252391335,0.00180972881253352,5.20609645797884e-05,0.000554549451664961,0.00127249911591325,0.00252949985178841,0.00650159236942042,1.00055565121894,2000
"lambda[63,3]",2.0175797,0.663002963592755,1.03179924030648,1.544,1.89299973586897,2.381,3.544124914107,1.00069842858684,2000
"lambda[63,4]",2.4648811,0.747090812789227,1.335,1.9587499521297,2.364,2.835,4.14814989432675,1.00051152709685,2000
"lambda[64,1]",1.26517325,0.529915681608164,0.526379985167529,0.890374998947033,1.1604998922878,1.522,2.62017477246596,1.00129443378894,1900
"lambda[64,2]",0.5940914,0.225693252642129,0.268397499545809,0.4302,0.55379999097147,0.7147499947539,1.14202498933408,1.00076324278933,2000
"lambda[64,3]",0.9322233,0.307136206872286,0.476389995904537,0.714,0.880299994320118,1.104,1.65407493376257,1.00165022813161,1300
"lambda[64,4]",3.073895,0.891481017844793,1.727,2.46174996191218,2.95,3.53524997348387,5.17322480938367,1.00320654423757,570
"lambda[65,1]",1.48379645,0.57770000192012,0.651297499812855,1.07324921310291,1.389,1.77024994705135,2.84629938505142,1.00165132530865,1300
"lambda[65,2]",0.001815567313,0.00174506069706611,4.96272470242941e-05,0.000567949993396531,0.00128249990253411,0.00252574966607299,0.00631652415089424,1.0007158046916,2000
"lambda[65,3]",1.6006412,0.493001638151609,0.856077488460796,1.246,1.52649991811333,1.87324994996219,2.76804998239638,1.00049841353576,2000
"lambda[65,4]",2.8939765,0.816265529503162,1.651,2.32849983890599,2.80149995538105,3.313,4.80427469349119,1.00130649766251,2000
"lambda[66,1]",1.4949391,0.588618590645774,0.65539499925603,1.08374991346819,1.39,1.78349978981783,2.95609993409118,1.00133771758425,1800
"lambda[66,2]",0.0019251485805,0.00184540471725851,5.61052890400101e-05,0.0006056,0.00137549990912395,0.00268249986023976,0.00677082304582707,1.00085139640703,2000
"lambda[66,3]",1.1864891,0.360063655315459,0.645714781081242,0.926524990892409,1.135,1.393,2.0170999034478,1.00085210860108,2000
"lambda[66,4]",3.179153,0.90237350446574,1.801,2.547,3.05699983644095,3.65424997434728,5.27297150087179,1.00224937305199,910
"lambda[67,1]",1.1107401,0.460294288089494,0.473184990720275,0.784124855264679,1.0224998777506,1.334,2.2092992083527,1.00287041756249,630
"lambda[67,2]",0.001551421132,0.00148943432306879,4.19294998836982e-05,0.000489774952130101,0.00108649988495167,0.00218999931548511,0.00548222482011641,1.00080736027178,2000
"lambda[67,3]",0.90323875,0.303436118388053,0.446169960598085,0.688599978212452,0.856099994159561,1.06824991226702,1.6151497289908,1.00270404420572,680
"lambda[67,4]",2.18286505,0.650564946956568,1.19394995912577,1.73774994604058,2.09249994026284,2.51724996276191,3.695,1.00204238160632,2000
"lambda[68,1]",2.7189432,1.20780737800982,1.1199749891119,1.867,2.454,3.32324997179249,5.64409996546615,1.00141208972616,1600
"lambda[68,2]",0.02632762078,0.0244810962553766,0.000813406643187684,0.008751997256097,0.01886,0.03596,0.0874349944324935,1.00073052716349,2000
"lambda[68,3]",1.80274355,0.613359570243754,0.893329892827841,1.357,1.707,2.12524995589446,3.29391997045458,1.00050446024741,2000
"lambda[68,4]",1.9102453,0.607886177092439,1.02582441531824,1.485,1.813,2.22124995780037,3.34504362361517,1.00066011677339,2000
"lambda[69,1]",1.07004095,0.534796725351624,0.39784736445249,0.696474998653872,0.949399573414692,1.31924992895484,2.43319968010042,1.00651666087799,250
"lambda[69,2]",0.02273453962,0.0215997956690887,0.00066956591171579,0.00748524848377663,0.0165399879080972,0.031157497292853,0.07943,1.00070480103583,2000
"lambda[69,3]",1.38091475,0.486703895801679,0.668652434082029,1.026,1.29449990343762,1.6502499432019,2.5410249952049,1.00074999075832,2000
"lambda[69,4]",1.22753105,0.460658809945591,0.56799249806821,0.905574974113889,1.14749989106753,1.45424993554855,2.37522458537615,1.00188080920848,1200
"lambda[70,1]",0.93614365,0.428951330644525,0.371689994750114,0.632574998517884,0.846149963068013,1.14524991816396,2.0530999051387,1.00996961742293,160
"lambda[70,2]",0.02695922225,0.0247794583995042,0.000863363634339368,0.00895474998953031,0.0193199767080605,0.036907487561204,0.0891923900216584,1.0008584459576,2000
"lambda[70,3]",0.791464,0.313740005959823,0.345872457277185,0.5659,0.735599993202828,0.960449996095851,1.55204996861554,1.00281363816962,650
"lambda[70,4]",2.13377855,0.667603379568365,1.14489982930162,1.66474994367396,2.02849993837811,2.47424996211483,3.79009994858453,1.00054346475099,2000
"lambda[71,1]",0.83077835,0.38206765050323,0.342187491087642,0.561924984981978,0.752899973436047,1.006,1.84614976283129,1.00052637278933,2000
"lambda[71,2]",6.2407625,2.32786279013145,2.9247997328522,4.63149991902105,5.8134998064849,7.40649994937335,12.0919935763541,1.00337099765706,520
"lambda[71,3]",2.224901,0.803208860917338,1.045,1.651,2.102,2.633,4.14002499705663,1.0006053117768,2000
"lambda[71,4]",1.82834425,0.612902392129511,0.938262105604612,1.389,1.736,2.13224995603923,3.25519976075568,1.00071522059685,2000
"lambda[72,1]",2.4148446,1.22583753167696,0.855009814771196,1.57774994056738,2.15249994192799,2.93049987206459,5.62239944607493,1.00369737119544,620
"lambda[72,2]",0.01700419814,0.0162348106422899,0.000496349901531639,0.00536674956314749,0.0124049748085194,0.0232324995965283,0.0603552411144872,1.00092329123186,2000
"lambda[72,3]",1.3254475,0.504582722876897,0.595109733565563,0.980124991390526,1.237,1.58324994079882,2.57804998109964,1.00434917542444,390
"lambda[72,4]",1.4264986,0.526055890441286,0.666824835037598,1.056,1.337,1.70249977982188,2.73414983975232,1.00312560720779,2000
"lambda[73,1]",1.38752535,0.700675783175744,0.493172470055629,0.897372880909268,1.2474998997996,1.703,3.13717480991021,1.00049865781034,2000
"lambda[73,2]",5.1909365,2.10794406699099,2.248949978311,3.72749989937838,4.79349976530718,6.25999976043441,10.1724880932357,1.00049818231897,2000
"lambda[73,3]",2.93422735,0.998315291793075,1.4408998644295,2.213499830534,2.75449995461971,3.499,5.36444926546453,1.00052909008993,2000
"lambda[73,4]",1.436801,0.460553583897488,0.751697499837853,1.10474991511355,1.369,1.68599911102301,2.5270499807184,1.00050778574431,2000
"lambda[74,1]",1.12843165,0.49383448678018,0.454437331795728,0.791649995262659,1.023,1.3762499318966,2.34939867770121,1.00328079533526,540
"lambda[74,2]",7.250282,2.74254335781784,3.34694998542899,5.31899971792139,6.78099992626456,8.62524998913117,13.9509986047836,1.00343297808795,510
"lambda[74,3]",1.16085505,0.424846841713522,0.528934843752256,0.863274972845239,1.09349988568815,1.388,2.17517472601139,1.0048154189533,350
"lambda[74,4]",2.02816255,0.601087248968845,1.13,1.591,1.92849993518278,2.35099936233516,3.4911748291606,1.00366805705701,470
"lambda[75,1]",2.64647795,1.20296687552093,1.05487471029241,1.8207499485008,2.38449994757811,3.20224997072676,5.70959877375507,1.00185988732604,1100
"lambda[75,2]",0.025811452595,0.0241929839739284,0.000830232577157411,0.00855324946277687,0.0186749993306559,0.0354549989425201,0.0881324655521855,1.00129159328307,1900
"lambda[75,3]",1.28516705,0.457192141168536,0.604394999193239,0.95982464716376,1.21249989690721,1.521,2.38614981641869,1.00309039297112,580
"lambda[75,4]",3.0897225,0.929317155055846,1.70087482053004,2.406,2.97049995791954,3.57624997378783,5.31104999082321,1.00507983209874,330
"lambda[76,1]",1.08828315,0.44627880852506,0.482594998989571,0.781374969998399,1.00349987543597,1.289,2.17812486031781,1.00130755008831,1900
"lambda[76,2]",5.479227,2.03533852047208,2.60479969996907,4.05749990756337,5.08999990176817,6.49974825572425,10.4504995340798,1.0012243589829,2000
"lambda[76,3]",1.42953805,0.477934934439801,0.732947426536886,1.08574991362763,1.356,1.67524994404933,2.603,1.00161474937964,1300
"lambda[76,4]",2.924687,0.877087805490574,1.65887481597746,2.29374995912212,2.798,3.429,4.88207497754135,1.00065540777,2000
"lambda[77,1]",0.34065362,0.172979218719909,0.119997498983817,0.217249982733481,0.303049995875268,0.421549991105665,0.778975589536363,1.00111489287562,2000
"lambda[77,2]",2.62484185,1.07004378763082,1.17394995842867,1.87074994987748,2.42499979381442,3.14449988076943,5.36264846838034,1.00693443288721,230
"lambda[77,3]",1.2229027,0.437092864971523,0.597989996737694,0.906924990695559,1.145,1.46224993590109,2.218398599972,1.00225112620102,860
"lambda[77,4]",1.56533105,0.507096889192205,0.846884994816924,1.196,1.49199966487932,1.824,2.73214983963518,1.00049948332691,2000
"lambda[78,1]",1.0360685,0.4565024720319,0.429154907742628,0.719674894439608,0.9447,1.24649969931841,2.17422454714568,1.00059440622972,2000
"lambda[78,2]",6.779581,2.53852741863597,3.24429703863537,5.00774998127777,6.29349982124414,8.04499925444224,13.0054551242456,1.00092665842839,2000
"lambda[78,3]",1.3165845,0.441794698120511,0.669797499818025,1.00074990628904,1.239,1.5572499398106,2.41422459205832,1.00069274995271,2000
"lambda[78,4]",2.935368,0.902003034536557,1.6,2.28674995899697,2.77499927927919,3.439,5.06442430599868,1.00062831369605,2000
"lambda[79,1]",1.19415855,0.501628428727032,0.522387024966119,0.8505,1.1,1.41924993395949,2.38122458641839,1.00178150209525,1200
"lambda[79,2]",6.1394575,2.29982802871749,2.8678498468078,4.52924981366974,5.69549997805285,7.25124430389267,11.88,1.00133270895305,1800
"lambda[79,3]",1.24616805,0.422736982345191,0.636982490618212,0.94467499900756,1.17649989375265,1.468,2.279,1.00202534991532,980
"lambda[79,4]",3.1290325,0.953727799637638,1.75192493732231,2.44049984630097,2.987499958159,3.66724997443821,5.29422481373554,1.00049844722794,2000
"lambda[80,1]",1.2190181,0.633534850008646,0.416505744516684,0.7827,1.088,1.504,2.86529938911841,1.00418347793547,410
"lambda[80,2]",0.05213484493,0.0497619234600243,0.00144187478822135,0.01618,0.03812,0.072599867962434,0.190339836950199,1.0006640507965,2000
"lambda[80,3]",1.32658405,0.428847675153824,0.691822330223307,1.009,1.26,1.565,2.34524948173164,1.00052631428606,2000
"lambda[80,4]",1.50982745,0.457426032697301,0.813009805175367,1.18474992084711,1.45799965706443,1.751249946477,2.51342360462399,1.00085084610287,2000
"lambda[81,1]",1.81751825,0.808144330971751,0.7422,1.24674992478438,1.65749992458522,2.17124995682873,3.96239921460625,1.00158995348826,1400
"lambda[81,2]",3.958111,1.49141370890325,1.78374931431263,2.87074996733924,3.677,4.77199968575418,7.62956869287059,1.00054575463941,2000
"lambda[81,3]",1.000016,0.314977919764179,0.531894999083247,0.775374998790856,0.954249988210637,1.16949967953277,1.71907493626432,1.00165285817885,1700
"lambda[81,4]",1.73238215,0.505246059239026,0.964257463431705,1.37174993164003,1.66449992490237,2.00649981316946,2.876,1.00098566201878,2000
"lambda[82,1]",1.4035658,0.653485486296949,0.539889996386458,0.954874999018162,1.2664999013028,1.689,3.15002499613176,1.00212509495988,1800
"lambda[82,2]",5.60178,2.2222988099264,2.37184981472091,4.00474941451376,5.18049997587106,6.74474987492125,11.2414961101937,1.00050011889125,2000
"lambda[82,3]",1.4927039,0.480025882394558,0.783662464965577,1.14474991808053,1.42649991237294,1.747,2.64902499540035,1.00107349747514,2000
"lambda[82,4]",1.2199901,0.378311423338635,0.644984993193506,0.959274999022666,1.167,1.41824993391294,2.1552494361765,1.00165462260695,2000
"lambda[83,1]",0.7974991,0.382833237184203,0.300997499595011,0.542549993087345,0.716099993017735,0.959324999022784,1.7610249930818,1.00260676072816,790
"lambda[83,2]",4.373813,1.73905358074711,2.03989990428819,3.14424973156763,4.06049996921561,5.255,8.88161922912208,1.00234683666533,810
"lambda[83,3]",1.4736981,0.498476208079584,0.725094702412109,1.11374991579971,1.395,1.751,2.63842367046401,1.00472542350183,910
"lambda[83,4]",1.4792666,0.46637625637536,0.769149936513769,1.14374991800889,1.421,1.732,2.58681991038847,1.00066797488849,2000
"lambda[84,1]",4.2951555,1.38911997915154,2.28294997863419,3.34274929850588,4.07799987739088,5.00174983134276,7.62857415647373,1.00131858920223,2000
"lambda[84,2]",1.2734726,0.467014116533709,0.605479533893829,0.931099596961876,1.199,1.51624993818342,2.39907495431543,1.00051410248436,2000
"lambda[84,3]",6.7727465,1.84719927940292,3.967,5.45824984538916,6.51099992320688,7.78324998795542,11.0137253148134,1.00363130718461,480
"lambda[84,4]",1.414642,0.414394959352993,0.753942414321432,1.119,1.35749990791897,1.65624994340761,2.35204997928455,1.00054511167923,2000
"lambda[85,1]",2.57028305,0.823774026849204,1.37282456358374,1.999,2.431,2.98824996863062,4.50227467296319,1.00205404301653,970
"lambda[85,2]",0.06133399,0.0224974363851051,0.0287967428269834,0.0448974997911756,0.0579299922320036,0.0729974988442968,0.114909983067516,1.00049878781173,2000
"lambda[85,3]",5.1003225,1.45352744952306,2.92197499582812,4.069,4.878,5.888,8.49249942681882,1.00134543149188,1800
"lambda[85,4]",1.5002089,0.422395934466132,0.826367475050544,1.19774992170645,1.45149991388219,1.73824994607679,2.48102499508897,1.00051713904154,2000
"lambda[86,1]",3.05662,0.959557987495119,1.6349249328317,2.39474996084641,2.893,3.56324997369221,5.24909996286869,1.00109995949578,2000
"lambda[86,2]",0.0010198827655,0.000979231628772035,3.03425206663999e-05,0.000331474997171448,0.000738899972932737,0.00138849973005395,0.00370012491772521,1.00073148913641,2000
"lambda[86,3]",4.7283915,1.44291753497354,2.57087488133872,3.72699959738746,4.5229998894539,5.46374984560135,7.97527481525394,1.00062476724697,2000
"lambda[86,4]",1.76049625,0.488589280575704,0.961589997971574,1.416,1.70049992649221,2.02574958369305,2.88217479311786,1.00050419098036,2000
"lambda[87,1]",3.592857,1.11914641039274,1.92979959474866,2.82774996684252,3.405,4.17824997756417,6.15404999208002,1.00051198857623,2000
"lambda[87,2]",0.001071929899,0.00103059809884213,3.21774209036568e-05,0.000344998431140051,0.000776999993564993,0.00146749974457938,0.0038590499873715,1.00072993522137,2000
"lambda[87,3]",5.7325045,1.57609348178064,3.3824482488541,4.61599967494942,5.51149997732015,6.572,9.36514995316977,1.00200412703529,1000
"lambda[87,4]",1.742775,0.482543300765389,0.956787241285793,1.398,1.68949992601361,2.007,2.86127448585618,1.00050103983755,2000
"lambda[88,1]",4.8313805,1.57179154726502,2.54082476455223,3.755,4.58699989099629,5.647,8.34227482337466,1.00055077550371,2000
"lambda[88,2]",0.36289242,0.13233535644954,0.169687482010619,0.266624968342555,0.342599985405721,0.429924997819556,0.6889124955793,1.00063931705643,2000
"lambda[88,3]",6.870414,1.87431161860183,4.03677475510558,5.53799972907886,6.60949998108783,7.86174989269022,11.1609982568002,1.00322944264533,550
"lambda[88,4]",1.83067625,0.506245712694684,1.00897498791332,1.47374993637238,1.76849992931863,2.114,3.00114985399088,1.00051489566715,2000
"lambda[89,1]",3.50905325,1.6690496319332,1.325924917156,2.364,3.18299937166189,4.26999964882158,7.71627480905846,1.00185665010501,1100
"lambda[89,2]",0.001073869617,0.00106813469874857,3.11935682753437e-05,0.000325374997118413,0.000753498878565854,0.001452,0.00398859824666212,1.00050888478662,2000
"lambda[89,3]",12.4280975,4.08787009051562,6.3258749518106,9.54549996071173,11.8549989455925,14.6824993616297,22.0807495036708,1.00648674507622,250
"lambda[89,4]",1.6100941,0.490991625919986,0.833944929148513,1.26,1.548,1.87824995009537,2.7194485540181,1.00150186262528,1500
"lambda[90,1]",1.8685596,0.719330553334362,0.871792498741542,1.365,1.734,2.214,3.59507496950562,1.00364447284288,480
"lambda[90,2]",0.7640426,0.300114624900686,0.335877470558729,0.553124794779164,0.709149998237326,0.916099934524023,1.48502499179657,1.00078708223702,2000
"lambda[90,3]",8.337314,2.58938761573393,4.58997499734439,6.54174998566824,7.88199974625729,9.64524975704672,14.2902499147524,1.00275388305881,670
"lambda[90,4]",1.5491083,0.487019022827043,0.800349938992574,1.195,1.488,1.81349979329351,2.70702499549888,1.00387650005497,450
"lambda[91,1]",0.70359,0.309220959219795,0.302679974186991,0.488424982721548,0.645249982564897,0.841624909804905,1.45904996661683,1.0023930343624,790
"lambda[91,2]",7.305061,2.6766008343218,3.52174965331263,5.37149937144981,6.84249910485928,8.70149892301204,13.68,1.00142589555601,1600
"lambda[91,3]",15.5587005,5.33214893602361,7.71379989881606,11.7574992024105,14.73,18.41,28.050249956561,1.00319117962546,560
"lambda[91,4]",1.4718922,0.459386118915544,0.776434893664439,1.15574991886044,1.409,1.723,2.59707495779586,1.00148333335191,1500
"lambda[92,1]",5.3863065,2.11823785169558,2.46939713958206,3.89799961505558,4.98949997494739,6.42324998540534,10.33,1.0009852094701,2000
"lambda[92,2]",0.033431765515,0.0305316501963267,0.00108336786452046,0.0114774991829472,0.0253849995075832,0.0463949991918394,0.113812473303246,1.00069821465352,2000
"lambda[92,3]",7.21005,2.07137787418154,4.07287492513283,5.78149993513046,6.84449998173716,8.33124971873593,11.9407490828609,1.00266228551589,690
"lambda[92,4]",2.3642499,0.671659430064812,1.27692491397225,1.902,2.27499978021977,2.755,3.9140249968867,1.00091819714349,2000
"lambda[93,1]",1.4074221,0.533323405176301,0.683367469823375,1.02574990857375,1.313,1.67249977587407,2.72717478137871,1.00970561498869,160
"lambda[93,2]",0.03104015117,0.0283491020632222,0.00103201697639004,0.0107399860161473,0.0236999978902953,0.0437324997856449,0.1049,1.00069502329339,2000
"lambda[93,3]",4.768752,1.62767600310429,2.35069925099117,3.66299959035045,4.47599988829312,5.65449940334125,8.57727482820991,1.00050463455218,2000
"lambda[93,4]",2.0871087,0.592370714929649,1.13094995684631,1.65974994350424,2.012,2.42824996139725,3.44029949099417,1.00142586709031,1600
"lambda[94,1]",5.5642085,1.94807156938534,2.82574956772943,4.228,5.22349978462716,6.40849994149005,10.52,1.00083888962531,2000
"lambda[94,2]",3.11928335,1.08645829555108,1.54489987357087,2.346,2.95999983108108,3.712,5.73792210402907,1.00119125554314,2000
"lambda[94,3]",4.916432,1.67414670921577,2.51994998064465,3.71549989905334,4.65199989251934,5.74124998367175,8.96222174620306,1.003618961676,480
"lambda[94,4]",1.61221695,0.468820474997185,0.886194999449817,1.27674992655219,1.54,1.88324995022785,2.6722246313608,1.00099360033344,2000
"lambda[95,1]",9.475138,3.55523351210843,4.67632309309397,7.0432451905406,8.83299977357636,11.0124991489522,18.401248347046,1.00069772506432,2000
"lambda[95,2]",0.02030205211,0.0189831591112387,0.00063720129685298,0.0068392368070051,0.015204999177902,0.0281624916826836,0.0646514602899634,1.00116364109728,2000
"lambda[95,3]",1.41319355,0.423304077164713,0.780597499843857,1.108,1.3554999077831,1.65424994333921,2.39707495427734,1.0005203261074,2000
"lambda[95,4]",1.2827367,0.410915825956023,0.668794677260645,0.982799984735414,1.218,1.52224993842701,2.22759686996376,1.00079438727256,2000
"lambda[96,1]",3.0450551,1.15151706806847,1.45287478982827,2.264,2.819,3.577,5.8463246481907,1.00411989391702,420
"lambda[96,2]",8.0600885,2.82124586092238,3.95892497228031,6.01124985961482,7.63199993448638,9.52099984247558,14.8327401043431,1.00286628829225,630
"lambda[96,3]",1.16192135,0.38154499707318,0.590999668629479,0.885649961883787,1.10749988713318,1.37324993174786,2.02714978396799,1.00083086486049,2000
"lambda[96,4]",1.35824665,0.402876212228977,0.736569976148731,1.07174991249902,1.297,1.58524994087349,2.27312486614739,1.00123702291103,2000
"lambda[97,1]",7.3009335,2.62351794929878,3.6712973847387,5.55024984795242,6.83649998171579,8.49274990066225,14.1209986215503,1.00072406276922,2000
"lambda[97,2]",0.018519677965,0.017217224831971,0.000619479484920169,0.0062707496261415,0.01388,0.0256424996344435,0.0598654901695344,1.0011436902396,2000
"lambda[97,3]",1.30129595,0.400190612385796,0.706197208823162,1.00974990712457,1.253,1.522,2.2176710243154,1.00049974213285,2000
"lambda[97,4]",1.64639575,0.478022709996684,0.899783992112775,1.30574992818385,1.57649992071043,1.926,2.79107496072736,1.00155430915228,1400
"lambda[98,1]",4.5516675,1.65706884030643,2.25597499459616,3.37874997225031,4.27399988301357,5.32399971832748,8.47252436662736,1.00193141371307,1000
"lambda[98,2]",4.970509,1.66710008825839,2.54089992317894,3.82574997549287,4.69299829533317,5.834,9.0275742869842,1.00060847626154,2000
"lambda[98,3]",4.09503,1.17626438399304,2.3719749948605,3.239,3.90999987212276,4.71324998011067,6.84049928864967,1.0036887589301,670
"lambda[98,4]",1.3654975,0.401991379905725,0.7396,1.081,1.317,1.59824994135432,2.33409991654658,1.00117774551362,2000
"lambda[99,1]",5.7198705,2.06668373234865,2.84449827849556,4.29874997818964,5.38299962845995,6.73424998607932,10.5919926709865,1.00200645846601,1000
"lambda[99,2]",7.1507285,2.37274288497234,3.62129734845133,5.48349993160471,6.761,8.36924998879873,12.7527384990977,1.00073704951901,2000
"lambda[99,3]",6.4551925,1.87456342956686,3.67064934765338,5.11099882544844,6.16599991891015,7.479,10.9327365966192,1.00233606671999,820
"lambda[99,4]",1.90108055,0.541487039839232,1.04994995351313,1.522,1.838,2.18649982854529,3.19912490485328,1.00219517974937,890
"lambda[100,1]",5.5412145,1.94267034993949,2.77257372467797,4.173499910133,5.20699990397542,6.496,10.0317440732018,1.00051990776151,2000
"lambda[100,2]",7.14655,2.31285315559801,3.71162425929297,5.53649993225952,6.76849983378887,8.35524998877996,12.5114965038403,1.00052841067275,2000
"lambda[100,3]",4.4997245,1.2426331474612,2.68387488634065,3.6027499739758,4.315,5.16724998185806,7.50709997403335,1.00155757349887,1500
"lambda[100,4]",1.47609535,0.414708531400532,0.810174984945184,1.17974992051155,1.43199965083795,1.70924994516208,2.43429928129637,1.00167126156325,1300
"lambda[101,1]",1.88085065,0.745031910224793,0.833927376820005,1.37174993164003,1.741,2.26424995860166,3.69819978937509,1.00428385418065,400
"lambda[101,2]",5.7053015,1.87110561853563,2.98079973787963,4.38049922918799,5.39899990739026,6.74324965251608,10.0702498790513,1.00167605275645,1300
"lambda[101,3]",4.7802255,1.34724058810996,2.80197499564941,3.82,4.572,5.5312495763988,8.01159912542937,1.00288964716458,1200
"lambda[101,4]",1.02917365,0.295386763550295,0.56779249806753,0.8197,0.995799994978911,1.199,1.69919954232458,1.00158988919342,1400
"lambda[102,1]",5.8696795,3.0003615796407,2.10192494776847,3.83849990228862,5.25699961955487,7.11274988139167,13.33,1.00050171462763,2000
"lambda[102,2]",0.010437248665,0.0111049954134969,0.000276820243896437,0.00324099582946825,0.00744249863956991,0.0137724993194604,0.0398467277980764,1.00059410910638,2000
"lambda[102,3]",0.5661125,0.223388471453518,0.240372438471509,0.415049990963492,0.528849940909517,0.680649950429608,1.11639723041,1.0031435967442,840
"lambda[102,4]",0.78730585,0.2876758248287,0.356077472231588,0.582,0.742199973053085,0.944849996031396,1.41004996545778,1.0010968315271,2000
"lambda[103,1]",2.77541835,1.46949690265129,0.918002297525414,1.78374994743236,2.444,3.42699956246958,6.54349925642486,1.00209897216954,940
"lambda[103,2]",6.485059,3.34813585377993,2.248949978311,4.145,5.74399991295265,8.01924998830986,14.8712479555164,1.00102864935265,2000
